timestamp_us,packet_type,payload_len,rtt_ms,loss_percent,tx_queue_depth,datagram_budget,stream_window_available,quic_ready,cpu_usage,heap_free,decision_mode,pacing_level
190265235,2,2838,41,5,2181,0,0,0,99,6538731,2,2
190315427,0,16,41,5,2181,0,0,0,99,6538731,0,0
190355266,2,2830,41,5,2181,0,0,0,99,6538683,2,2
190405295,0,16,41,5,2181,0,0,0,99,6538683,0,0
190445246,2,2804,41,5,2181,0,0,0,99,6538635,2,2
190495219,0,16,41,5,2181,0,0,0,99,6538635,0,0
190535309,2,2782,41,5,2181,0,0,0,99,6538587,2,2
190585246,0,16,41,5,2181,0,0,0,99,6538587,0,0
190625293,2,2816,41,5,2181,0,0,0,99,6538539,2,2
190675224,0,16,41,5,2181,0,0,0,99,6538539,0,0
190715275,2,2834,41,5,2181,0,0,0,99,6538491,2,2
190765227,0,16,41,5,2181,0,0,0,99,6538491,0,0
190805228,2,2829,41,5,2181,0,0,0,99,6538443,2,2
190855222,0,16,41,5,2181,0,0,0,99,6538443,0,0
190895236,2,2796,41,5,2181,0,0,0,99,6538395,2,2
190945261,0,16,41,5,2181,0,0,0,99,6538395,0,0
190985242,2,2822,41,5,2181,0,0,0,99,6538347,2,2
191035273,0,16,41,5,2181,0,0,0,99,6538347,0,0
191075224,2,2807,41,5,2181,0,0,0,99,6538299,2,2
191125260,0,16,41,5,2181,0,0,0,99,6538299,0,0
191165240,2,2801,41,5,2181,0,0,0,99,6538251,2,2
191215224,0,16,41,5,2181,0,0,0,99,6538251,0,0
191255236,2,2812,41,5,2181,0,0,0,99,6538203,2,2
191305225,0,16,41,5,2181,0,0,0,99,6538203,0,0
191345536,2,2822,41,5,2181,0,0,0,99,6538155,2,2
191395227,0,16,41,5,2181,0,0,0,99,6538155,0,0
191435437,2,2763,41,5,2181,0,0,0,99,6538107,2,2
191485250,0,16,41,5,2181,0,0,0,99,6538107,0,0
191525321,2,2813,41,5,2181,0,0,0,99,6538059,2,2
191575216,0,16,41,5,2181,0,0,0,99,6538059,0,0
191615234,2,2814,41,5,2181,0,0,0,99,6538011,2,2
191665224,0,16,41,5,2181,0,0,0,99,6538011,0,0
191705241,2,2823,41,5,2181,0,0,0,99,6537963,2,2
191755239,0,16,41,5,2181,0,0,0,99,6537963,0,0
191795233,2,2800,41,5,2181,0,0,0,99,6537915,2,2
191845260,0,16,41,5,2181,0,0,0,99,6537915,0,0
191885245,2,2788,41,5,2181,0,0,0,99,6537867,2,2
191935285,0,16,41,5,2181,0,0,0,99,6537867,0,0
191975231,2,2823,41,5,2181,0,0,0,99,6537819,2,2
192025239,0,16,41,5,2181,0,0,0,99,6537819,0,0
192065288,2,2804,41,5,2181,0,0,0,99,6537771,2,2
192115226,0,16,41,5,2181,0,0,0,99,6537771,0,0
192155268,2,2826,41,5,2181,0,0,0,99,6537723,2,2
192205226,0,16,41,5,2181,0,0,0,99,6537723,0,0
192245287,2,2813,41,5,2181,0,0,0,99,6537675,2,2
192295213,0,16,41,5,2181,0,0,0,99,6537675,0,0
192335233,2,2831,41,5,2181,0,0,0,99,6537627,2,2
192385247,0,16,41,5,2181,0,0,0,99,6537627,0,0
192425226,2,2816,41,5,2181,0,0,0,99,6537579,2,2
192475263,0,16,41,5,2181,0,0,0,99,6537579,0,0
192515265,2,2796,41,5,2181,0,0,0,99,6537531,2,2
192565433,0,16,41,5,2181,0,0,0,99,6537531,0,0
192605230,2,2804,41,5,2181,0,0,0,99,6537483,2,2
192655411,0,16,41,5,2181,0,0,0,99,6537483,0,0
192695223,2,2845,41,5,2181,0,0,0,99,6537435,2,2
192745258,0,16,41,5,2181,0,0,0,99,6537435,0,0
192785260,2,2845,41,5,2181,0,0,0,99,6537387,2,2
192835230,0,16,41,5,2181,0,0,0,99,6537387,0,0
192875238,2,2793,41,5,2181,0,0,0,99,6537339,2,2
192925241,0,16,41,5,2181,0,0,0,99,6537339,0,0
192965278,2,2827,41,5,2181,0,0,0,99,6537291,2,2
193015224,0,16,41,5,2181,0,0,0,99,6537291,0,0
193055206,2,2824,41,5,2181,0,0,0,99,6537243,2,2
193105236,0,16,41,5,2181,0,0,0,99,6537243,0,0
193145216,2,2814,41,5,2181,0,0,0,99,6537195,2,2
193195267,0,16,41,5,2181,0,0,0,99,6537195,0,0
193235211,2,2809,41,5,2181,0,0,0,99,6537147,2,2
193285291,0,16,41,5,2181,0,0,0,99,6537147,0,0
193325229,2,2810,41,5,2181,0,0,0,99,6537099,2,2
193375315,0,16,41,5,2181,0,0,0,99,6537099,0,0
193415209,2,2817,41,5,2181,0,0,0,99,6537051,2,2
193465247,0,16,41,5,2181,0,0,0,99,6537051,0,0
193505328,2,2805,41,5,2181,0,0,0,99,6537003,2,2
193555226,0,16,41,5,2181,0,0,0,99,6537003,0,0
193595280,2,2820,41,5,2181,0,0,0,99,6536955,2,2
193645246,0,16,41,5,2181,0,0,0,99,6536955,0,0
193685451,2,2819,41,5,2181,0,0,0,99,6536907,2,2
193735219,0,16,41,5,2181,0,0,0,99,6536907,0,0
193775228,2,2815,41,5,2181,0,0,0,99,6536859,2,2
193825226,0,16,41,5,2181,0,0,0,99,6536859,0,0
193865237,2,2797,41,5,2181,0,0,0,99,6536811,2,2
193915360,0,16,41,5,2181,0,0,0,99,6536811,0,0
193955222,2,2814,41,5,2181,0,0,0,99,6536763,2,2
194005312,0,16,41,5,2181,0,0,0,99,6536763,0,0
194045213,2,2840,41,5,2181,0,0,0,99,6536715,2,2
194095254,0,16,41,5,2181,0,0,0,99,6536715,0,0
194135209,2,2820,41,5,2181,0,0,0,99,6536667,2,2
194215322,0,16,41,5,2181,0,0,0,99,6536667,0,0
194255227,2,2817,41,5,2181,0,0,0,99,6536619,2,2
194305271,0,16,41,5,2181,0,0,0,99,6536619,0,0
194345482,2,2794,41,5,2181,0,0,0,99,6536571,2,2
194395248,0,16,41,5,2181,0,0,0,99,6536571,0,0
194435213,2,2830,41,5,2181,0,0,0,99,6536523,2,2
194485219,0,16,41,5,2181,0,0,0,99,6536523,0,0
194525297,2,2816,41,5,2181,0,0,0,99,6536475,2,2
194575293,0,16,41,5,2181,0,0,0,99,6536475,0,0
194615278,2,2804,41,5,2181,0,0,0,99,6536427,2,2
194665245,0,16,41,5,2181,0,0,0,99,6536427,0,0
194705250,2,2826,41,5,2181,0,0,0,99,6536379,2,2
194755220,0,16,41,5,2181,0,0,0,99,6536379,0,0
194795223,2,2787,41,5,2181,0,0,0,99,6536331,2,2
194845220,0,16,41,5,2181,0,0,0,99,6536331,0,0
194885224,2,2781,41,5,2181,0,0,0,99,6536283,2,2
194935245,0,16,41,5,2181,0,0,0,99,6536283,0,0
194975218,2,2800,41,5,2181,0,0,0,99,6536235,2,2
195025488,0,16,41,5,2181,0,0,0,99,6536235,0,0
195065233,2,2828,41,5,2181,0,0,0,99,6536187,2,2
195115285,0,16,41,5,2181,0,0,0,99,6536187,0,0
195155230,2,2844,41,5,2181,0,0,0,99,6536139,2,2
195205231,0,16,41,5,2181,0,0,0,99,6536139,0,0
195245265,2,2811,41,5,2181,0,0,0,99,6536091,2,2
195295218,0,16,41,5,2181,0,0,0,99,6536091,0,0
195335259,2,2808,41,5,2181,0,0,0,99,6536043,2,2
195385258,0,16,41,5,2181,0,0,0,99,6536043,0,0
195425272,2,2811,41,5,2181,0,0,0,99,6535995,2,2
195475231,0,16,41,5,2181,0,0,0,99,6535995,0,0
195515259,2,2804,41,5,2181,0,0,0,99,6535947,2,2
195565227,0,16,41,5,2181,0,0,0,99,6535947,0,0
195605228,2,2808,41,5,2181,0,0,0,99,6535899,2,2
195655242,0,16,41,5,2181,0,0,0,99,6535899,0,0
195695354,2,2809,41,5,2181,0,0,0,99,6535851,2,2
195745289,0,16,41,5,2181,0,0,0,99,6535851,0,0
195785237,2,2817,41,5,2181,0,0,0,99,6535803,2,2
195835252,0,16,41,5,2181,0,0,0,99,6535803,0,0
195875225,2,2807,41,5,2181,0,0,0,99,6535755,2,2
195925228,0,16,41,5,2181,0,0,0,99,6535755,0,0
195965242,2,2815,41,5,2181,0,0,0,99,6535707,2,2
196015231,0,16,41,5,2181,0,0,0,99,6535707,0,0
196055254,2,2814,41,5,2181,0,0,0,99,6535659,2,2
196105229,0,16,41,5,2181,0,0,0,99,6535659,0,0
196145468,2,2816,41,5,2181,0,0,0,99,6535611,2,2
196195222,0,16,41,5,2181,0,0,0,99,6535611,0,0
196235274,2,2826,41,5,2181,0,0,0,99,6535563,2,2
196285232,0,16,41,5,2181,0,0,0,99,6535563,0,0
196325231,2,2820,41,5,2181,0,0,0,99,6535515,2,2
196375273,0,16,41,5,2181,0,0,0,99,6535515,0,0
196415228,2,2810,41,5,2181,0,0,0,99,6535467,2,2
196465272,0,16,41,5,2181,0,0,0,99,6535467,0,0
196505299,2,2824,41,5,2181,0,0,0,99,6535419,2,2
