timestamp_us,packet_type,payload_len,rtt_ms,loss_percent,tx_queue_depth,datagram_budget,stream_window_available,quic_ready,cpu_usage,heap_free,decision_mode,pacing_level
953450000,2,2853,19,0,1,1200,1,0,0,72,2,2
953500000,0,16,20,0,2,1100,1,0,0,72,0,0
953550000,2,2860,21,0,3,1000,0,0,0,72,2,2
953600000,0,16,22,0,0,1300,1,0,0,72,0,0
953650000,2,2860,23,0,1,1200,1,0,0,72,2,2
953700000,0,16,24,0,2,1100,1,0,0,72,0,0
953750000,2,2837,25,0,3,1000,0,0,0,72,2,2
953800000,0,16,26,0,0,1300,1,0,0,72,0,0
953850000,2,2837,27,0,1,1200,1,0,0,72,2,2
953900000,0,16,28,0,2,1100,1,0,0,72,0,0
953950000,2,2839,29,0,3,1000,0,0,0,72,2,2
954000000,0,16,10,0,0,1300,1,0,0,72,0,0
954050000,2,2839,11,0,1,1200,1,0,0,72,2,2
954100000,0,16,12,0,2,1100,1,0,0,72,0,0
954150000,2,2842,13,0,3,1000,0,0,0,72,2,2
954200000,0,16,14,0,0,1300,1,0,0,72,0,0
954250000,2,2851,15,0,1,1200,1,0,0,72,2,2
954300000,0,16,16,0,2,1100,1,0,0,72,0,0
954350000,2,2858,17,0,3,1000,0,0,0,72,2,2
954400000,0,16,18,0,0,1300,1,0,0,72,0,0
954450000,2,2869,19,0,1,1200,1,0,0,72,2,2
954500000,0,16,20,0,2,1100,1,0,0,72,0,0
954550000,2,2869,21,0,3,1000,0,0,0,72,2,2
954600000,0,16,22,0,0,1300,1,0,0,72,0,0
954650000,2,2829,23,0,1,1200,1,0,0,72,2,2
954700000,0,16,24,0,2,1100,1,0,0,72,0,0
954750000,2,2851,25,0,3,1000,0,0,0,72,2,2
954800000,0,16,26,0,0,1300,1,0,0,72,0,0
954850000,2,2851,27,0,1,1200,1,0,0,72,2,2
954900000,0,16,28,0,2,1100,1,0,0,72,0,0
954950000,2,2805,29,0,3,1000,0,0,0,72,2,2
955000000,0,16,10,0,0,1300,1,0,0,72,0,0
955050000,2,2836,11,0,1,1200,1,0,0,72,2,2
955100000,0,16,12,0,2,1100,1,0,0,72,0,0
955150000,2,2836,13,0,3,1000,0,0,0,72,2,2
955200000,0,16,14,0,0,1300,1,0,0,72,0,0
955250000,2,2824,15,0,1,1200,1,0,0,72,2,2
955300000,0,16,16,0,2,1100,1,0,0,72,0,0
955350000,2,2824,17,0,3,1000,0,0,0,72,2,2
955400000,0,16,18,0,0,1300,1,0,0,72,0,0
955450000,2,2833,19,0,1,1200,1,0,0,72,2,2
955500000,0,16,20,0,2,1100,1,0,0,72,0,0
955550000,2,2858,21,0,3,1000,0,0,0,72,2,2
955600000,0,16,22,0,0,1300,1,0,0,72,0,0
955650000,2,2866,23,0,1,1200,1,0,0,72,2,2
955700000,0,16,24,0,2,1100,1,0,0,72,0,0
955750000,2,2869,25,0,3,1000,0,0,0,72,2,2
955800000,0,16,26,0,0,1300,1,0,0,72,0,0
955850000,2,2869,27,0,1,1200,1,0,0,72,2,2
955900000,0,16,28,0,2,1100,1,0,0,72,0,0
955950000,2,2846,29,0,3,1000,0,0,0,72,2,2
956000000,0,16,10,0,0,1300,1,0,0,72,0,0
956050000,2,2829,11,0,1,1200,1,0,0,72,2,2
956100000,0,16,12,0,2,1100,1,0,0,72,0,0
956150000,2,2847,13,0,3,1000,0,0,0,72,2,2
956200000,0,16,14,0,0,1300,1,0,0,72,0,0
956250000,2,2865,15,0,1,1200,1,0,0,72,2,2
956300000,0,16,16,0,2,1100,1,0,0,72,0,0
956350000,2,2865,17,0,3,1000,0,0,0,72,2,2
956400000,0,16,18,0,0,1300,1,0,0,72,0,0
956450000,2,2882,19,0,1,1200,1,0,0,72,2,2
956500000,0,16,20,0,2,1100,1,0,0,72,0,0
956550000,2,2882,21,0,3,1000,0,0,0,72,2,2
956600000,0,16,22,0,0,1300,1,0,0,72,0,0
956650000,2,2831,23,0,1,1200,1,0,0,72,2,2
956700000,0,16,24,0,2,1100,1,0,0,72,0,0
956750000,2,2819,25,0,3,1000,0,0,0,72,2,2
956800000,0,16,26,0,0,1300,1,0,0,72,0,0
956850000,2,2850,27,0,1,1200,1,0,0,72,2,2
956900000,0,16,28,0,2,1100,1,0,0,72,0,0
956950000,2,2850,29,0,3,1000,0,0,0,72,2,2
957000000,0,16,10,0,0,1300,1,0,0,72,0,0
957050000,2,2836,11,0,1,1200,1,0,0,72,2,2
957100000,0,16,12,0,2,1100,1,0,0,72,0,0
957150000,2,2844,13,0,3,1000,0,0,0,72,2,2
957200000,0,16,14,0,0,1300,1,0,0,72,0,0
957250000,2,2857,15,0,1,1200,1,0,0,72,2,2
957300000,0,16,16,0,2,1100,1,0,0,72,0,0
957350000,2,2857,17,0,3,1000,0,0,0,72,2,2
957400000,0,16,18,0,0,1300,1,0,0,72,0,0
957450000,2,2841,19,0,1,1200,1,0,0,72,2,2
957500000,0,16,20,0,2,1100,1,0,0,72,0,0
957550000,2,2856,21,0,3,1000,0,0,0,72,2,2
957600000,0,16,22,0,0,1300,1,0,0,72,0,0
957650000,2,2862,23,0,1,1200,1,0,0,72,2,2
957700000,0,16,24,0,2,1100,1,0,0,72,0,0
957750000,2,2853,25,0,3,1000,0,0,0,72,2,2
957800000,0,16,26,0,0,1300,1,0,0,72,0,0
957850000,2,2853,27,0,1,1200,1,0,0,72,2,2
957900000,0,16,28,0,2,1100,1,0,0,72,0,0
957950000,2,2843,29,0,3,1000,0,0,0,72,2,2
958000000,0,16,10,0,0,1300,1,0,0,72,0,0
958050000,2,2823,11,0,1,1200,1,0,0,72,2,2
958100000,0,16,12,0,2,1100,1,0,0,72,0,0
958150000,2,2893,13,0,3,1000,0,0,0,72,2,2
958200000,0,16,14,0,0,1300,1,0,0,72,0,0
958250000,2,2893,15,0,1,1200,1,0,0,72,2,2
958300000,0,16,16,0,2,1100,1,0,0,72,0,0
958350000,2,2828,17,0,3,1000,0,0,0,72,2,2
958400000,0,16,18,0,0,1300,1,0,0,72,0,0
958450000,2,2869,19,0,1,1200,1,0,0,72,2,2
958500000,0,16,20,0,2,1100,1,0,0,72,0,0
958550000,2,2869,21,0,3,1000,0,0,0,72,2,2
958600000,0,16,22,0,0,1300,1,0,0,72,0,0
958650000,2,2851,23,0,1,1200,1,0,0,72,2,2
958700000,0,16,24,0,2,1100,1,0,0,72,0,0
958750000,2,2812,25,0,3,1000,0,0,0,72,2,2
958800000,0,16,26,0,0,1300,1,0,0,72,0,0
958850000,2,2822,27,0,1,1200,1,0,0,72,2,2
958900000,0,16,28,0,2,1100,1,0,0,72,0,0
958950000,2,2835,29,0,3,1000,0,0,0,72,2,2
959000000,0,16,10,0,0,1300,1,0,0,72,0,0
959050000,2,2849,11,0,1,1200,1,0,0,72,2,2
959100000,0,16,12,0,2,1100,1,0,0,72,0,0
959150000,2,2845,13,0,3,1000,0,0,0,72,2,2
959200000,0,16,14,0,0,1300,1,0,0,72,0,0
959250000,2,2835,15,0,1,1200,1,0,0,72,2,2
959300000,0,16,16,0,2,1100,1,0,0,72,0,0
959350000,2,2835,17,0,3,1000,0,0,0,72,2,2
959400000,0,16,18,0,0,1300,1,0,0,72,0,0
959450000,2,2832,19,0,1,1200,1,0,0,72,2,2
959500000,0,16,20,0,2,1100,1,0,0,72,0,0
959550000,2,2834,21,0,3,1000,0,0,0,72,2,2
959600000,0,16,22,0,0,1300,1,0,0,72,0,0
959650000,2,2834,23,0,1,1200,1,0,0,72,2,2
959700000,0,16,24,0,2,1100,1,0,0,72,0,0
959750000,2,2827,25,0,3,1000,0,0,0,72,2,2
959800000,0,16,26,0,0,1300,1,0,0,72,0,0
959850000,2,2827,27,0,1,1200,1,0,0,72,2,2
959900000,0,16,28,0,2,1100,1,0,0,72,0,0
959950000,2,2836,29,0,3,1000,0,0,0,72,2,2
960000000,0,16,10,0,0,1300,1,0,0,72,0,0
960050000,2,2843,11,0,1,1200,1,0,0,72,2,2
960100000,0,16,12,0,2,1100,1,0,0,72,0,0
960150000,2,2843,13,0,3,1000,0,0,0,72,2,2
960200000,0,16,14,0,0,1300,1,0,0,72,0,0
960250000,2,2847,15,0,1,1200,1,0,0,72,2,2
960300000,0,16,16,0,2,1100,1,0,0,72,0,0
960350000,2,2833,17,0,3,1000,0,0,0,72,2,2
960400000,0,16,18,0,0,1300,1,0,0,72,0,0
960450000,2,2843,19,0,1,1200,1,0,0,72,2,2
960500000,0,16,20,0,2,1100,1,0,0,72,0,0
960550000,2,2833,21,0,3,1000,0,0,0,72,2,2
960600000,0,16,22,0,0,1300,1,0,0,72,0,0
960650000,2,2824,23,0,1,1200,1,0,0,72,2,2
960700000,0,16,24,0,2,1100,1,0,0,72,0,0
960750000,2,2853,25,0,3,1000,0,0,0,72,2,2
960800000,0,16,26,0,0,1300,1,0,0,72,0,0
960850000,2,2853,27,0,1,1200,1,0,0,72,2,2
960900000,0,16,28,0,2,1100,1,0,0,72,0,0
960950000,2,2841,29,0,3,1000,0,0,0,72,2,2
961000000,0,16,10,0,0,1300,1,0,0,72,0,0
961050000,2,2810,11,0,1,1200,1,0,0,72,2,2
961100000,0,16,12,0,2,1100,1,0,0,72,0,0
961150000,2,2847,13,0,3,1000,0,0,0,72,2,2
961200000,0,16,14,0,0,1300,1,0,0,72,0,0
961250000,2,2860,15,0,1,1200,1,0,0,72,2,2
961300000,0,16,16,0,2,1100,1,0,0,72,0,0
961350000,2,2860,17,0,3,1000,0,0,0,72,2,2
961400000,0,16,18,0,0,1300,1,0,0,72,0,0
961450000,2,2826,19,0,1,1200,1,0,0,72,2,2
961500000,0,16,20,0,2,1100,1,0,0,72,0,0
961550000,2,2829,21,0,3,1000,0,0,0,72,2,2
961600000,0,16,22,0,0,1300,1,0,0,72,0,0
961650000,2,2846,23,0,1,1200,1,0,0,72,2,2
961700000,0,16,24,0,2,1100,1,0,0,72,0,0
961750000,2,2833,25,0,3,1000,0,0,0,72,2,2
961800000,0,16,26,0,0,1300,1,0,0,72,0,0
961850000,2,2859,27,0,1,1200,1,0,0,72,2,2
961900000,0,16,28,0,2,1100,1,0,0,72,0,0
961950000,2,2859,29,0,3,1000,0,0,0,72,2,2
962000000,0,16,10,0,0,1300,1,0,0,72,0,0
962050000,2,2830,11,0,1,1200,1,0,0,72,2,2
962100000,0,16,12,0,2,1100,1,0,0,72,0,0
962150000,2,2832,13,0,3,1000,0,0,0,72,2,2
962200000,0,16,14,0,0,1300,1,0,0,72,0,0
962250000,2,2847,15,0,1,1200,1,0,0,72,2,2
962300000,0,16,16,0,2,1100,1,0,0,72,0,0
962350000,2,2843,17,0,3,1000,0,0,0,72,2,2
962400000,0,16,18,0,0,1300,1,0,0,72,0,0
962450000,2,2837,19,0,1,1200,1,0,0,72,2,2
962500000,0,16,20,0,2,1100,1,0,0,72,0,0
962550000,2,2856,21,0,3,1000,0,0,0,72,2,2
962600000,0,16,22,0,0,1300,1,0,0,72,0,0
962650000,2,2846,23,0,1,1200,1,0,0,72,2,2
962700000,0,16,24,0,2,1100,1,0,0,72,0,0
962750000,2,2871,25,0,3,1000,0,0,0,72,2,2
962800000,0,16,26,0,0,1300,1,0,0,72,0,0
962850000,2,2871,27,0,1,1200,1,0,0,72,2,2
962900000,0,16,28,0,2,1100,1,0,0,72,0,0
962950000,2,2834,29,0,3,1000,0,0,0,72,2,2
963000000,0,16,10,0,0,1300,1,0,0,72,0,0
963050000,2,2836,11,0,1,1200,1,0,0,72,2,2
963100000,0,16,12,0,2,1100,1,0,0,72,0,0
963150000,2,2847,13,0,3,1000,0,0,0,72,2,2
963200000,0,16,14,0,0,1300,1,0,0,72,0,0
963250000,2,2847,15,0,1,1200,1,0,0,72,2,2
963300000,0,16,16,0,2,1100,1,0,0,72,0,0
963350000,2,2861,17,0,3,1000,0,0,0,72,2,2
963400000,0,16,18,0,0,1300,1,0,0,72,0,0
963450000,2,2857,19,0,1,1200,1,0,0,72,2,2
963500000,0,16,20,0,2,1100,1,0,0,72,0,0
963550000,2,2857,21,0,3,1000,0,0,0,72,2,2
963600000,0,16,22,0,0,1300,1,0,0,72,0,0
963650000,2,2840,23,0,1,1200,1,0,0,72,2,2
963700000,0,16,24,0,2,1100,1,0,0,72,0,0
963750000,2,2840,25,0,3,1000,0,0,0,72,2,2
963800000,0,16,26,0,0,1300,1,0,0,72,0,0
963850000,2,2836,27,0,1,1200,1,0,0,72,2,2
963900000,0,16,28,0,2,1100,1,0,0,72,0,0
963950000,2,2855,29,0,3,1000,0,0,0,72,2,2
964000000,0,16,10,0,0,1300,1,0,0,72,0,0
964050000,2,2855,11,0,1,1200,1,0,0,72,2,2
964100000,0,16,12,0,2,1100,1,0,0,72,0,0
964150000,2,2853,13,0,3,1000,0,0,0,72,2,2
964200000,0,16,14,0,0,1300,1,0,0,72,0,0
964250000,2,2853,15,0,1,1200,1,0,0,72,2,2
964300000,0,16,16,0,2,1100,1,0,0,72,0,0
964350000,2,2871,17,0,3,1000,0,0,0,72,2,2
964400000,0,16,18,0,0,1300,1,0,0,72,0,0
964450000,2,2871,19,0,1,1200,1,0,0,72,2,2
964500000,0,16,20,0,2,1100,1,0,0,72,0,0
964550000,2,2827,21,0,3,1000,0,0,0,72,2,2
964600000,0,16,22,0,0,1300,1,0,0,72,0,0
964650000,2,2845,23,0,1,1200,1,0,0,72,2,2
964700000,0,16,24,0,2,1100,1,0,0,72,0,0
964750000,2,2845,25,0,3,1000,0,0,0,72,2,2
964800000,0,16,26,0,0,1300,1,0,0,72,0,0
964850000,2,2818,27,0,1,1200,1,0,0,72,2,2
964900000,0,16,28,0,2,1100,1,0,0,72,0,0
964950000,2,2872,29,0,3,1000,0,0,0,72,2,2
965000000,0,16,10,0,0,1300,1,0,0,72,0,0
965050000,2,2872,11,0,1,1200,1,0,0,72,2,2
965100000,0,16,12,0,2,1100,1,0,0,72,0,0
965150000,2,2854,13,0,3,1000,0,0,0,72,2,2
965200000,0,16,14,0,0,1300,1,0,0,72,0,0
965250000,2,2858,15,0,1,1200,1,0,0,72,2,2
965300000,0,16,16,0,2,1100,1,0,0,72,0,0
965350000,2,2858,17,0,3,1000,0,0,0,72,2,2
965400000,0,16,18,0,0,1300,1,0,0,72,0,0
965450000,2,2850,19,0,1,1200,1,0,0,72,2,2
965500000,0,16,20,0,2,1100,1,0,0,72,0,0
965550000,2,2850,21,0,3,1000,0,0,0,72,2,2
965600000,0,16,22,0,0,1300,1,0,0,72,0,0
965650000,2,2800,23,0,1,1200,1,0,0,72,2,2
965700000,0,16,24,0,2,1100,1,0,0,72,0,0
965750000,2,2814,25,0,3,1000,0,0,0,72,2,2
965800000,0,16,26,0,0,1300,1,0,0,72,0,0
965850000,2,2832,27,0,1,1200,1,0,0,72,2,2
965900000,0,16,28,0,2,1100,1,0,0,72,0,0
965950000,2,2828,29,0,3,1000,0,0,0,72,2,2
966000000,0,16,10,0,0,1300,1,0,0,72,0,0
966050000,2,2820,11,0,1,1200,1,0,0,72,2,2
966100000,0,16,12,0,2,1100,1,0,0,72,0,0
966150000,2,2851,13,0,3,1000,0,0,0,72,2,2
966200000,0,16,14,0,0,1300,1,0,0,72,0,0
966250000,2,2851,15,0,1,1200,1,0,0,72,2,2
966300000,0,16,16,0,2,1100,1,0,0,72,0,0
966350000,2,2854,17,0,3,1000,0,0,0,72,2,2
966400000,0,16,18,0,0,1300,1,0,0,72,0,0
966450000,2,2854,19,0,1,1200,1,0,0,72,2,2
966500000,0,16,20,0,2,1100,1,0,0,72,0,0
966550000,2,2824,21,0,3,1000,0,0,0,72,2,2
966600000,0,16,22,0,0,1300,1,0,0,72,0,0
966650000,2,2857,23,0,1,1200,1,0,0,72,2,2
966700000,0,16,24,0,2,1100,1,0,0,72,0,0
966750000,2,2857,25,0,3,1000,0,0,0,72,2,2
966800000,0,16,26,0,0,1300,1,0,0,72,0,0
966850000,2,2818,27,0,1,1200,1,0,0,72,2,2
966900000,0,16,28,0,2,1100,1,0,0,72,0,0
966950000,2,2824,29,0,3,1000,0,0,0,72,2,2
967000000,0,16,10,0,0,1300,1,0,0,72,0,0
967050000,2,2825,11,0,1,1200,1,0,0,72,2,2
967100000,0,16,12,0,2,1100,1,0,0,72,0,0
967150000,2,2840,13,0,3,1000,0,0,0,72,2,2
967200000,0,16,14,0,0,1300,1,0,0,72,0,0
967250000,2,2851,15,0,1,1200,1,0,0,72,2,2
967300000,0,16,16,0,2,1100,1,0,0,72,0,0
967350000,2,2851,17,0,3,1000,0,0,0,72,2,2
967400000,0,16,18,0,0,1300,1,0,0,72,0,0
967450000,2,2836,19,0,1,1200,1,0,0,72,2,2
967500000,0,16,20,0,2,1100,1,0,0,72,0,0
967550000,2,2836,21,0,3,1000,0,0,0,72,2,2
967600000,0,16,22,0,0,1300,1,0,0,72,0,0
967650000,2,2835,23,0,1,1200,1,0,0,72,2,2
967700000,0,16,24,0,2,1100,1,0,0,72,0,0
967750000,2,2839,25,0,3,1000,0,0,0,72,2,2
967800000,0,16,26,0,0,1300,1,0,0,72,0,0
967850000,2,2839,27,0,1,1200,1,0,0,72,2,2
967900000,0,16,28,0,2,1100,1,0,0,72,0,0
967950000,2,2820,29,0,3,1000,0,0,0,72,2,2
968000000,0,16,10,0,0,1300,1,0,0,72,0,0
968050000,2,2830,11,0,1,1200,1,0,0,72,2,2
968100000,0,16,12,0,2,1100,1,0,0,72,0,0
968150000,2,2876,13,0,3,1000,0,0,0,72,2,2
968200000,0,16,14,0,0,1300,1,0,0,72,0,0
968250000,2,2876,15,0,1,1200,1,0,0,72,2,2
968300000,0,16,16,0,2,1100,1,0,0,72,0,0
968350000,2,2862,17,0,3,1000,0,0,0,72,2,2
968400000,0,16,18,0,0,1300,1,0,0,72,0,0
968450000,2,2862,19,0,1,1200,1,0,0,72,2,2
968500000,0,16,20,0,2,1100,1,0,0,72,0,0
968550000,2,2825,21,0,3,1000,0,0,0,72,2,2
968600000,0,16,22,0,0,1300,1,0,0,72,0,0
968650000,2,2823,23,0,1,1200,1,0,0,72,2,2
968700000,0,16,24,0,2,1100,1,0,0,72,0,0
968750000,2,2865,25,0,3,1000,0,0,0,72,2,2
968800000,0,16,26,0,0,1300,1,0,0,72,0,0
968850000,2,2850,27,0,1,1200,1,0,0,72,2,2
968900000,0,16,28,0,2,1100,1,0,0,72,0,0
968950000,2,2850,29,0,3,1000,0,0,0,72,2,2
969000000,0,16,10,0,0,1300,1,0,0,72,0,0
969050000,2,2836,11,0,1,1200,1,0,0,72,2,2
969100000,0,16,12,0,2,1100,1,0,0,72,0,0
969150000,2,2853,13,0,3,1000,0,0,0,72,2,2
969200000,0,16,14,0,0,1300,1,0,0,72,0,0
969250000,2,2860,15,0,1,1200,1,0,0,72,2,2
969300000,0,16,16,0,2,1100,1,0,0,72,0,0
969350000,2,2860,17,0,3,1000,0,0,0,72,2,2
969400000,0,16,18,0,0,1300,1,0,0,72,0,0
969450000,2,2835,19,0,1,1200,1,0,0,72,2,2
969500000,0,16,20,0,2,1100,1,0,0,72,0,0
969550000,2,2835,21,0,3,1000,0,0,0,72,2,2
969600000,0,16,22,0,0,1300,1,0,0,72,0,0
969650000,2,2838,23,0,1,1200,1,0,0,72,2,2
969700000,0,16,24,0,2,1100,1,0,0,72,0,0
969750000,2,2846,25,0,3,1000,0,0,0,72,2,2
969800000,0,16,26,0,0,1300,1,0,0,72,0,0
969850000,2,2846,27,0,1,1200,1,0,0,72,2,2
969900000,0,16,28,0,2,1100,1,0,0,72,0,0
969950000,2,2847,29,0,3,1000,0,0,0,72,2,2
970000000,0,16,10,0,0,1300,1,0,0,72,0,0
970050000,2,2847,11,0,1,1200,1,0,0,72,2,2
970100000,0,16,12,0,2,1100,1,0,0,72,0,0
970150000,2,2815,13,0,3,1000,0,0,0,72,2,2
970200000,0,16,14,0,0,1300,1,0,0,72,0,0
970250000,2,2815,15,0,1,1200,1,0,0,72,2,2
970300000,0,16,16,0,2,1100,1,0,0,72,0,0
970350000,2,2818,17,0,3,1000,0,0,0,72,2,2
970400000,0,16,18,0,0,1300,1,0,0,72,0,0
970450000,2,2850,19,0,1,1200,1,0,0,72,2,2
970500000,0,16,20,0,2,1100,1,0,0,72,0,0
970550000,2,2864,21,0,3,1000,0,0,0,72,2,2
970600000,0,16,22,0,0,1300,1,0,0,72,0,0
970650000,2,2864,23,0,1,1200,1,0,0,72,2,2
970700000,0,16,24,0,2,1100,1,0,0,72,0,0
970750000,2,2845,25,0,3,1000,0,0,0,72,2,2
970800000,0,16,26,0,0,1300,1,0,0,72,0,0
970850000,2,2845,27,0,1,1200,1,0,0,72,2,2
970900000,0,16,28,0,2,1100,1,0,0,72,0,0
970950000,2,2842,29,0,3,1000,0,0,0,72,2,2
971000000,0,16,10,0,0,1300,1,0,0,72,0,0
971050000,2,2842,11,0,1,1200,1,0,0,72,2,2
971100000,0,16,12,0,2,1100,1,0,0,72,0,0
971150000,2,2856,13,0,3,1000,0,0,0,72,2,2
971200000,0,16,14,0,0,1300,1,0,0,72,0,0
971250000,2,2866,15,0,1,1200,1,0,0,72,2,2
971300000,0,16,16,0,2,1100,1,0,0,72,0,0
971350000,2,2866,17,0,3,1000,0,0,0,72,2,2
971400000,0,16,18,0,0,1300,1,0,0,72,0,0
971450000,2,2841,19,0,1,1200,1,0,0,72,2,2
971500000,0,16,20,0,2,1100,1,0,0,72,0,0
971550000,2,2841,21,0,3,1000,0,0,0,72,2,2
971600000,0,16,22,0,0,1300,1,0,0,72,0,0
971650000,2,2841,23,0,1,1200,1,0,0,72,2,2
971700000,0,16,24,0,2,1100,1,0,0,72,0,0
971750000,2,2874,25,0,3,1000,0,0,0,72,2,2
971800000,0,16,26,0,0,1300,1,0,0,72,0,0
971850000,2,2874,27,0,1,1200,1,0,0,72,2,2
971900000,0,16,28,0,2,1100,1,0,0,72,0,0
971950000,2,2842,29,0,3,1000,0,0,0,72,2,2
972000000,0,16,10,0,0,1300,1,0,0,72,0,0
972050000,2,2842,11,0,1,1200,1,0,0,72,2,2
972100000,0,16,12,0,2,1100,1,0,0,72,0,0
972150000,2,2847,13,0,3,1000,0,0,0,72,2,2
972200000,0,16,14,0,0,1300,1,0,0,72,0,0
972250000,2,2847,15,0,1,1200,1,0,0,72,2,2
972300000,0,16,16,0,2,1100,1,0,0,72,0,0
972350000,2,2832,17,0,3,1000,0,0,0,72,2,2
972400000,0,16,18,0,0,1300,1,0,0,72,0,0
972450000,2,2856,19,0,1,1200,1,0,0,72,2,2
972500000,0,16,20,0,2,1100,1,0,0,72,0,0
972550000,2,2856,21,0,3,1000,0,0,0,72,2,2
972600000,0,16,22,0,0,1300,1,0,0,72,0,0
972650000,2,2867,23,0,1,1200,1,0,0,72,2,2
972700000,0,16,24,0,2,1100,1,0,0,72,0,0
972750000,2,2867,25,0,3,1000,0,0,0,72,2,2
972800000,0,16,26,0,0,1300,1,0,0,72,0,0
972850000,2,2837,27,0,1,1200,1,0,0,72,2,2
972900000,0,16,28,0,2,1100,1,0,0,72,0,0
972950000,2,2867,29,0,3,1000,0,0,0,72,2,2
973000000,0,16,10,0,0,1300,1,0,0,72,0,0
973050000,2,2867,11,0,1,1200,1,0,0,72,2,2
973100000,0,16,12,0,2,1100,1,0,0,72,0,0
973150000,2,2839,13,0,3,1000,0,0,0,72,2,2
973200000,0,16,14,0,0,1300,1,0,0,72,0,0
973250000,2,2833,15,0,1,1200,1,0,0,72,2,2
973300000,0,16,16,0,2,1100,1,0,0,72,0,0
973350000,2,2860,17,0,3,1000,0,0,0,72,2,2
973400000,0,16,18,0,0,1300,1,0,0,72,0,0
973450000,2,2854,19,0,1,1200,1,0,0,72,2,2
973500000,0,16,20,0,2,1100,1,0,0,72,0,0
973550000,2,2854,21,0,3,1000,0,0,0,72,2,2
973600000,0,16,22,0,0,1300,1,0,0,72,0,0
973650000,2,2841,23,0,1,1200,1,0,0,72,2,2
973700000,0,16,24,0,2,1100,1,0,0,72,0,0
973750000,2,2841,25,0,3,1000,0,0,0,72,2,2
973800000,0,16,26,0,0,1300,1,0,0,72,0,0
973850000,2,2821,27,0,1,1200,1,0,0,72,2,2
973900000,0,16,28,0,2,1100,1,0,0,72,0,0
