timestamp_us,packet_type,payload_len,rtt_ms,loss_percent,tx_queue_depth,datagram_budget,stream_window_available,quic_ready,cpu_usage,heap_free,decision_mode,pacing_level
549100000,0,16,12,0,2,1100,1,0,0,116,0,0
549150000,2,2832,13,0,3,1000,0,0,0,116,2,2
549200000,0,16,14,0,0,1300,1,0,0,116,0,0
549250000,2,2814,15,0,1,1200,1,0,0,116,2,2
549300000,0,16,16,0,2,1100,1,0,0,116,0,0
549350000,2,2814,17,0,3,1000,0,0,0,116,2,2
549400000,0,16,18,0,0,1300,1,0,0,116,0,0
549450000,2,2792,19,0,1,1200,1,0,0,116,2,2
549500000,0,16,20,0,2,1100,1,0,0,116,0,0
549550000,2,2811,21,0,3,1000,0,0,0,116,2,2
549600000,0,16,22,0,0,1300,1,0,0,116,0,0
549650000,2,2811,23,0,1,1200,1,0,0,116,2,2
549700000,0,16,24,0,2,1100,1,0,0,116,0,0
549750000,2,2843,25,0,3,1000,0,0,0,116,2,2
549800000,0,16,26,0,0,1300,1,0,0,116,0,0
549850000,2,2843,27,0,1,1200,1,0,0,116,2,2
549900000,0,16,28,0,2,1100,1,0,0,116,0,0
549950000,2,2818,29,0,3,1000,0,0,0,116,2,2
550000000,0,16,10,0,0,1300,1,0,0,116,0,0
550050000,2,2818,11,0,1,1200,1,0,0,116,2,2
550100000,0,16,12,0,2,1100,1,0,0,116,0,0
550150000,2,2821,13,0,3,1000,0,0,0,116,2,2
550200000,0,16,14,0,0,1300,1,0,0,116,0,0
550250000,2,2815,15,0,1,1200,1,0,0,116,2,2
550300000,0,16,16,0,2,1100,1,0,0,116,0,0
550350000,2,2808,17,0,3,1000,0,0,0,116,2,2
550400000,0,16,18,0,0,1300,1,0,0,116,0,0
550450000,2,2812,19,0,1,1200,1,0,0,116,2,2
550500000,0,16,20,0,2,1100,1,0,0,116,0,0
550550000,2,2823,21,0,3,1000,0,0,0,116,2,2
550600000,0,16,22,0,0,1300,1,0,0,116,0,0
550650000,2,2823,23,0,1,1200,1,0,0,116,2,2
550700000,0,16,24,0,2,1100,1,0,0,116,0,0
550750000,2,2810,25,0,3,1000,0,0,0,116,2,2
550800000,0,16,26,0,0,1300,1,0,0,116,0,0
550850000,2,2810,27,0,1,1200,1,0,0,116,2,2
550900000,0,16,28,0,2,1100,1,0,0,116,0,0
550950000,2,2819,29,0,3,1000,0,0,0,116,2,2
551000000,0,16,10,0,0,1300,1,0,0,116,0,0
551050000,2,2818,11,0,1,1200,1,0,0,116,2,2
551100000,0,16,12,0,2,1100,1,0,0,116,0,0
551150000,2,2818,13,0,3,1000,0,0,0,116,2,2
551200000,0,16,14,0,0,1300,1,0,0,116,0,0
551250000,2,2810,15,0,1,1200,1,0,0,116,2,2
551300000,0,16,16,0,2,1100,1,0,0,116,0,0
551350000,2,2805,17,0,3,1000,0,0,0,116,2,2
551400000,0,16,18,0,0,1300,1,0,0,116,0,0
551450000,2,2805,19,0,1,1200,1,0,0,116,2,2
551500000,0,16,20,0,2,1100,1,0,0,116,0,0
551550000,2,2784,21,0,3,1000,0,0,0,116,2,2
551600000,0,16,22,0,0,1300,1,0,0,116,0,0
551650000,2,2817,23,0,1,1200,1,0,0,116,2,2
551700000,0,16,24,0,2,1100,1,0,0,116,0,0
551750000,2,2810,25,0,3,1000,0,0,0,116,2,2
551800000,0,16,26,0,0,1300,1,0,0,116,0,0
551850000,2,2804,27,0,1,1200,1,0,0,116,2,2
551900000,0,16,28,0,2,1100,1,0,0,116,0,0
551950000,2,2804,29,0,3,1000,0,0,0,116,2,2
552000000,0,16,10,0,0,1300,1,0,0,116,0,0
552050000,2,2822,11,0,1,1200,1,0,0,116,2,2
552100000,0,16,12,0,2,1100,1,0,0,116,0,0
552150000,2,2822,13,0,3,1000,0,0,0,116,2,2
552200000,0,16,14,0,0,1300,1,0,0,116,0,0
552250000,2,2822,15,0,1,1200,1,0,0,116,2,2
552300000,0,16,16,0,2,1100,1,0,0,116,0,0
552350000,2,2804,17,0,3,1000,0,0,0,116,2,2
552400000,0,16,18,0,0,1300,1,0,0,116,0,0
552450000,2,2802,19,0,1,1200,1,0,0,116,2,2
552500000,0,16,20,0,2,1100,1,0,0,116,0,0
552550000,2,2830,21,0,3,1000,0,0,0,116,2,2
552600000,0,16,22,0,0,1300,1,0,0,116,0,0
552650000,2,2830,23,0,1,1200,1,0,0,116,2,2
552700000,0,16,24,0,2,1100,1,0,0,116,0,0
552750000,2,2783,25,0,3,1000,0,0,0,116,2,2
552800000,0,16,26,0,0,1300,1,0,0,116,0,0
552850000,2,2825,27,0,1,1200,1,0,0,116,2,2
552900000,0,16,28,0,2,1100,1,0,0,116,0,0
552950000,2,2819,29,0,3,1000,0,0,0,116,2,2
553000000,0,16,10,0,0,1300,1,0,0,116,0,0
553050000,2,2819,11,0,1,1200,1,0,0,116,2,2
553100000,0,16,12,0,2,1100,1,0,0,116,0,0
553150000,2,2793,13,0,3,1000,0,0,0,116,2,2
553200000,0,16,14,0,0,1300,1,0,0,116,0,0
553250000,2,2793,15,0,1,1200,1,0,0,116,2,2
553300000,0,16,16,0,2,1100,1,0,0,116,0,0
553350000,2,2854,17,0,3,1000,0,0,0,116,2,2
553400000,0,16,18,0,0,1300,1,0,0,116,0,0
553450000,2,2854,19,0,1,1200,1,0,0,116,2,2
553500000,0,16,20,0,2,1100,1,0,0,116,0,0
553550000,2,2803,21,0,3,1000,0,0,0,116,2,2
553600000,0,16,22,0,0,1300,1,0,0,116,0,0
553650000,2,2790,23,0,1,1200,1,0,0,116,2,2
553700000,0,16,24,0,2,1100,1,0,0,116,0,0
553750000,2,2829,25,0,3,1000,0,0,0,116,2,2
553800000,0,16,26,0,0,1300,1,0,0,116,0,0
553850000,2,2815,27,0,1,1200,1,0,0,116,2,2
553900000,0,16,28,0,2,1100,1,0,0,116,0,0
553950000,2,2815,29,0,3,1000,0,0,0,116,2,2
554000000,0,16,10,0,0,1300,1,0,0,116,0,0
554050000,2,2797,11,0,1,1200,1,0,0,116,2,2
554100000,0,16,12,0,2,1100,1,0,0,116,0,0
554150000,2,2833,13,0,3,1000,0,0,0,116,2,2
554200000,0,16,14,0,0,1300,1,0,0,116,0,0
554250000,2,2835,15,0,1,1200,1,0,0,116,2,2
554300000,0,16,16,0,2,1100,1,0,0,116,0,0
554350000,2,2835,17,0,3,1000,0,0,0,116,2,2
554400000,0,16,18,0,0,1300,1,0,0,116,0,0
554450000,2,2815,19,0,1,1200,1,0,0,116,2,2
554500000,0,16,20,0,2,1100,1,0,0,116,0,0
554550000,2,2847,21,0,3,1000,0,0,0,116,2,2
554600000,0,16,22,0,0,1300,1,0,0,116,0,0
554650000,2,2847,23,0,1,1200,1,0,0,116,2,2
554700000,0,16,24,0,2,1100,1,0,0,116,0,0
554750000,2,2783,25,0,3,1000,0,0,0,116,2,2
554800000,0,16,26,0,0,1300,1,0,0,116,0,0
554850000,2,2798,27,0,1,1200,1,0,0,116,2,2
554900000,0,16,28,0,2,1100,1,0,0,116,0,0
554950000,2,2789,29,0,3,1000,0,0,0,116,2,2
555000000,0,16,10,0,0,1300,1,0,0,116,0,0
555050000,2,2791,11,0,1,1200,1,0,0,116,2,2
555100000,0,16,12,0,2,1100,1,0,0,116,0,0
555150000,2,2788,13,0,3,1000,0,0,0,116,2,2
555200000,0,16,14,0,0,1300,1,0,0,116,0,0
555250000,2,2801,15,0,1,1200,1,0,0,116,2,2
555300000,0,16,16,0,2,1100,1,0,0,116,0,0
555350000,2,2801,17,0,3,1000,0,0,0,116,2,2
555400000,0,16,18,0,0,1300,1,0,0,116,0,0
555450000,2,2821,19,0,1,1200,1,0,0,116,2,2
555500000,0,16,20,0,2,1100,1,0,0,116,0,0
555550000,2,2821,21,0,3,1000,0,0,0,116,2,2
555600000,0,16,22,0,0,1300,1,0,0,116,0,0
555650000,2,2807,23,0,1,1200,1,0,0,116,2,2
555700000,0,16,24,0,2,1100,1,0,0,116,0,0
555750000,2,2829,25,0,3,1000,0,0,0,116,2,2
555800000,0,16,26,0,0,1300,1,0,0,116,0,0
555850000,2,2829,27,0,1,1200,1,0,0,116,2,2
555900000,0,16,28,0,2,1100,1,0,0,116,0,0
555950000,2,2802,29,0,3,1000,0,0,0,116,2,2
556000000,0,16,10,0,0,1300,1,0,0,116,0,0
556050000,2,2787,11,0,1,1200,1,0,0,116,2,2
556100000,0,16,12,0,2,1100,1,0,0,116,0,0
556150000,2,2794,13,0,3,1000,0,0,0,116,2,2
556200000,0,16,14,0,0,1300,1,0,0,116,0,0
556250000,2,2847,15,0,1,1200,1,0,0,116,2,2
556300000,0,16,16,0,2,1100,1,0,0,116,0,0
556350000,2,2847,17,0,3,1000,0,0,0,116,2,2
556400000,0,16,18,0,0,1300,1,0,0,116,0,0
556450000,2,2820,19,0,1,1200,1,0,0,116,2,2
556500000,0,16,20,0,2,1100,1,0,0,116,0,0
556550000,2,2820,21,0,3,1000,0,0,0,116,2,2
556600000,0,16,22,0,0,1300,1,0,0,116,0,0
556650000,2,2807,23,0,1,1200,1,0,0,116,2,2
556700000,0,16,24,0,2,1100,1,0,0,116,0,0
556750000,2,2800,25,0,3,1000,0,0,0,116,2,2
556800000,0,16,26,0,0,1300,1,0,0,116,0,0
556850000,2,2802,27,0,1,1200,1,0,0,116,2,2
556900000,0,16,28,0,2,1100,1,0,0,116,0,0
556950000,2,2802,29,0,3,1000,0,0,0,116,2,2
557000000,0,16,10,0,0,1300,1,0,0,116,0,0
557050000,2,2846,11,0,1,1200,1,0,0,116,2,2
557100000,0,16,12,0,2,1100,1,0,0,116,0,0
557150000,2,2846,13,0,3,1000,0,0,0,116,2,2
557200000,0,16,14,0,0,1300,1,0,0,116,0,0
557250000,2,2832,15,0,1,1200,1,0,0,116,2,2
557300000,0,16,16,0,2,1100,1,0,0,116,0,0
557350000,2,2832,17,0,3,1000,0,0,0,116,2,2
557400000,0,16,18,0,0,1300,1,0,0,116,0,0
557450000,2,2838,19,0,1,1200,1,0,0,116,2,2
557500000,0,16,20,0,2,1100,1,0,0,116,0,0
557550000,2,2838,21,0,3,1000,0,0,0,116,2,2
557600000,0,16,22,0,0,1300,1,0,0,116,0,0
557650000,2,2805,23,0,1,1200,1,0,0,116,2,2
557700000,0,16,24,0,2,1100,1,0,0,116,0,0
557750000,2,2789,25,0,3,1000,0,0,0,116,2,2
557800000,0,16,26,0,0,1300,1,0,0,116,0,0
557850000,2,2807,27,0,1,1200,1,0,0,116,2,2
557900000,0,16,28,0,2,1100,1,0,0,116,0,0
557950000,2,2814,29,0,3,1000,0,0,0,116,2,2
558000000,0,16,10,0,0,1300,1,0,0,116,0,0
558050000,2,2838,11,0,1,1200,1,0,0,116,2,2
558100000,0,16,12,0,2,1100,1,0,0,116,0,0
558150000,2,2838,13,0,3,1000,0,0,0,116,2,2
558200000,0,16,14,0,0,1300,1,0,0,116,0,0
558250000,2,2812,15,0,1,1200,1,0,0,116,2,2
558300000,0,16,16,0,2,1100,1,0,0,116,0,0
558350000,2,2821,17,0,3,1000,0,0,0,116,2,2
558400000,0,16,18,0,0,1300,1,0,0,116,0,0
558450000,2,2821,19,0,1,1200,1,0,0,116,2,2
558500000,0,16,20,0,2,1100,1,0,0,116,0,0
558550000,2,2786,21,0,3,1000,0,0,0,116,2,2
558600000,0,16,22,0,0,1300,1,0,0,116,0,0
558650000,2,2786,23,0,1,1200,1,0,0,116,2,2
558700000,0,16,24,0,2,1100,1,0,0,116,0,0
558750000,2,2825,25,0,3,1000,0,0,0,116,2,2
558800000,0,16,26,0,0,1300,1,0,0,116,0,0
558850000,2,2825,27,0,1,1200,1,0,0,116,2,2
558900000,0,16,28,0,2,1100,1,0,0,116,0,0
558950000,2,2809,29,0,3,1000,0,0,0,116,2,2
559000000,0,16,10,0,0,1300,1,0,0,116,0,0
559050000,2,2809,11,0,1,1200,1,0,0,116,2,2
559100000,0,16,12,0,2,1100,1,0,0,116,0,0
559150000,2,2798,13,0,3,1000,0,0,0,116,2,2
559200000,0,16,14,0,0,1300,1,0,0,116,0,0
559250000,2,2798,15,0,1,1200,1,0,0,116,2,2
559300000,0,16,16,0,2,1100,1,0,0,116,0,0
559350000,2,2813,17,0,3,1000,0,0,0,116,2,2
559400000,0,16,18,0,0,1300,1,0,0,116,0,0
559450000,2,2813,19,0,1,1200,1,0,0,116,2,2
559500000,0,16,20,0,2,1100,1,0,0,116,0,0
559550000,2,2814,21,0,3,1000,0,0,0,116,2,2
559600000,0,16,22,0,0,1300,1,0,0,116,0,0
559650000,2,2814,23,0,1,1200,1,0,0,116,2,2
559700000,0,16,24,0,2,1100,1,0,0,116,0,0
559750000,2,2799,25,0,3,1000,0,0,0,116,2,2
559800000,0,16,26,0,0,1300,1,0,0,116,0,0
559850000,2,2806,27,0,1,1200,1,0,0,116,2,2
559900000,0,16,28,0,2,1100,1,0,0,116,0,0
559950000,2,2806,29,0,3,1000,0,0,0,116,2,2
560000000,0,16,10,0,0,1300,1,0,0,116,0,0
560050000,2,2810,11,0,1,1200,1,0,0,116,2,2
560100000,0,16,12,0,2,1100,1,0,0,116,0,0
560150000,2,2822,13,0,3,1000,0,0,0,116,2,2
560200000,0,16,14,0,0,1300,1,0,0,116,0,0
560250000,2,2822,15,0,1,1200,1,0,0,116,2,2
560300000,0,16,16,0,2,1100,1,0,0,116,0,0
560350000,2,2809,17,0,3,1000,0,0,0,116,2,2
560400000,0,16,18,0,0,1300,1,0,0,116,0,0
560450000,2,2809,19,0,1,1200,1,0,0,116,2,2
560500000,0,16,20,0,2,1100,1,0,0,116,0,0
560550000,2,2794,21,0,3,1000,0,0,0,116,2,2
560600000,0,16,22,0,0,1300,1,0,0,116,0,0
560650000,2,2796,23,0,1,1200,1,0,0,116,2,2
560700000,0,16,24,0,2,1100,1,0,0,116,0,0
560750000,2,2784,25,0,3,1000,0,0,0,116,2,2
560800000,0,16,26,0,0,1300,1,0,0,116,0,0
560850000,2,2814,27,0,1,1200,1,0,0,116,2,2
560900000,0,16,28,0,2,1100,1,0,0,116,0,0
560950000,2,2814,29,0,3,1000,0,0,0,116,2,2
561000000,0,16,10,0,0,1300,1,0,0,116,0,0
561050000,2,2818,11,0,1,1200,1,0,0,116,2,2
561100000,0,16,12,0,2,1100,1,0,0,116,0,0
561150000,2,2818,13,0,3,1000,0,0,0,116,2,2
561200000,0,16,14,0,0,1300,1,0,0,116,0,0
561250000,2,2793,15,0,1,1200,1,0,0,116,2,2
561300000,0,16,16,0,2,1100,1,0,0,116,0,0
561350000,2,2796,17,0,3,1000,0,0,0,116,2,2
561400000,0,16,18,0,0,1300,1,0,0,116,0,0
561450000,2,2803,19,0,1,1200,1,0,0,116,2,2
561500000,0,16,20,0,2,1100,1,0,0,116,0,0
561550000,2,2807,21,0,3,1000,0,0,0,116,2,2
561600000,0,16,22,0,0,1300,1,0,0,116,0,0
561650000,2,2807,23,0,1,1200,1,0,0,116,2,2
561700000,0,16,24,0,2,1100,1,0,0,116,0,0
561750000,2,2818,25,0,3,1000,0,0,0,116,2,2
561800000,0,16,26,0,0,1300,1,0,0,116,0,0
561850000,2,2814,27,0,1,1200,1,0,0,116,2,2
561900000,0,16,28,0,2,1100,1,0,0,116,0,0
561950000,2,2799,29,0,3,1000,0,0,0,116,2,2
562000000,0,16,10,0,0,1300,1,0,0,116,0,0
562050000,2,2839,11,0,1,1200,1,0,0,116,2,2
562100000,0,16,12,0,2,1100,1,0,0,116,0,0
562150000,2,2839,13,0,3,1000,0,0,0,116,2,2
562200000,0,16,14,0,0,1300,1,0,0,116,0,0
562250000,2,2803,15,0,1,1200,1,0,0,116,2,2
562300000,0,16,16,0,2,1100,1,0,0,116,0,0
562350000,2,2819,17,0,3,1000,0,0,0,116,2,2
562400000,0,16,18,0,0,1300,1,0,0,116,0,0
562450000,2,2819,19,0,1,1200,1,0,0,116,2,2
562500000,0,16,20,0,2,1100,1,0,0,116,0,0
562550000,2,2784,21,0,3,1000,0,0,0,116,2,2
562600000,0,16,22,0,0,1300,1,0,0,116,0,0
562650000,2,2786,23,0,1,1200,1,0,0,116,2,2
562700000,0,16,24,0,2,1100,1,0,0,116,0,0
562750000,2,2786,25,0,3,1000,0,0,0,116,2,2
562800000,0,16,26,0,0,1300,1,0,0,116,0,0
562850000,2,2779,27,0,1,1200,1,0,0,116,2,2
562900000,0,16,28,0,2,1100,1,0,0,116,0,0
562950000,2,2812,29,0,3,1000,0,0,0,116,2,2
563000000,0,16,10,0,0,1300,1,0,0,116,0,0
563050000,2,2831,11,0,1,1200,1,0,0,116,2,2
563100000,0,16,12,0,2,1100,1,0,0,116,0,0
563150000,2,2820,13,0,3,1000,0,0,0,116,2,2
563200000,0,16,14,0,0,1300,1,0,0,116,0,0
563250000,2,2820,15,0,1,1200,1,0,0,116,2,2
563300000,0,16,16,0,2,1100,1,0,0,116,0,0
563350000,2,2819,17,0,3,1000,0,0,0,116,2,2
563400000,0,16,18,0,0,1300,1,0,0,116,0,0
563450000,2,2819,19,0,1,1200,1,0,0,116,2,2
563500000,0,16,20,0,2,1100,1,0,0,116,0,0
563550000,2,2812,21,0,3,1000,0,0,0,116,2,2
563600000,0,16,22,0,0,1300,1,0,0,116,0,0
563650000,2,2832,23,0,1,1200,1,0,0,116,2,2
563700000,0,16,24,0,2,1100,1,0,0,116,0,0
563750000,2,2832,25,0,3,1000,0,0,0,116,2,2
563800000,0,16,26,0,0,1300,1,0,0,116,0,0
563850000,2,2804,27,0,1,1200,1,0,0,116,2,2
563900000,0,16,28,0,2,1100,1,0,0,116,0,0
563950000,2,2798,29,0,3,1000,0,0,0,116,2,2
564000000,0,16,10,0,0,1300,1,0,0,116,0,0
564050000,2,2796,11,0,1,1200,1,0,0,116,2,2
564100000,0,16,12,0,2,1100,1,0,0,116,0,0
564150000,2,2796,13,0,3,1000,0,0,0,116,2,2
564200000,0,16,14,0,0,1300,1,0,0,116,0,0
564250000,2,2796,15,0,1,1200,1,0,0,116,2,2
564300000,0,16,16,0,2,1100,1,0,0,116,0,0
564350000,2,2785,17,0,3,1000,0,0,0,116,2,2
564400000,0,16,18,0,0,1300,1,0,0,116,0,0
564450000,2,2813,19,0,1,1200,1,0,0,116,2,2
564500000,0,16,20,0,2,1100,1,0,0,116,0,0
564550000,2,2831,21,0,3,1000,0,0,0,116,2,2
564600000,0,16,22,0,0,1300,1,0,0,116,0,0
564650000,2,2818,23,0,1,1200,1,0,0,116,2,2
564700000,0,16,24,0,2,1100,1,0,0,116,0,0
564750000,2,2818,25,0,3,1000,0,0,0,116,2,2
564800000,0,16,26,0,0,1300,1,0,0,116,0,0
564850000,2,2787,27,0,1,1200,1,0,0,116,2,2
564900000,0,16,28,0,2,1100,1,0,0,116,0,0
564950000,2,2813,29,0,3,1000,0,0,0,116,2,2
565000000,0,16,10,0,0,1300,1,0,0,116,0,0
565050000,2,2813,11,0,1,1200,1,0,0,116,2,2
565100000,0,16,12,0,2,1100,1,0,0,116,0,0
565150000,2,2790,13,0,3,1000,0,0,0,116,2,2
565200000,0,16,14,0,0,1300,1,0,0,116,0,0
565250000,2,2801,15,0,1,1200,1,0,0,116,2,2
565300000,0,16,16,0,2,1100,1,0,0,116,0,0
565350000,2,2801,17,0,3,1000,0,0,0,116,2,2
565400000,0,16,18,0,0,1300,1,0,0,116,0,0
565450000,2,2797,19,0,1,1200,1,0,0,116,2,2
565500000,0,16,20,0,2,1100,1,0,0,116,0,0
565550000,2,2804,21,0,3,1000,0,0,0,116,2,2
565600000,0,16,22,0,0,1300,1,0,0,116,0,0
565650000,2,2827,23,0,1,1200,1,0,0,116,2,2
565700000,0,16,24,0,2,1100,1,0,0,116,0,0
565750000,2,2827,25,0,3,1000,0,0,0,116,2,2
565800000,0,16,26,0,0,1300,1,0,0,116,0,0
565850000,2,2796,27,0,1,1200,1,0,0,116,2,2
565900000,0,16,28,0,2,1100,1,0,0,116,0,0
565950000,2,2786,29,0,3,1000,0,0,0,116,2,2
566000000,0,16,10,0,0,1300,1,0,0,116,0,0
566050000,2,2825,11,0,1,1200,1,0,0,116,2,2
566100000,0,16,12,0,2,1100,1,0,0,116,0,0
566150000,2,2825,13,0,3,1000,0,0,0,116,2,2
566200000,0,16,14,0,0,1300,1,0,0,116,0,0
566250000,2,2778,15,0,1,1200,1,0,0,116,2,2
566300000,0,16,16,0,2,1100,1,0,0,116,0,0
566350000,2,2816,17,0,3,1000,0,0,0,116,2,2
566400000,0,16,18,0,0,1300,1,0,0,116,0,0
566450000,2,2850,19,0,1,1200,1,0,0,116,2,2
566500000,0,16,20,0,2,1100,1,0,0,116,0,0
566550000,2,2850,21,0,3,1000,0,0,0,116,2,2
566600000,0,16,22,0,0,1300,1,0,0,116,0,0
566650000,2,2808,23,0,1,1200,1,0,0,116,2,2
566700000,0,16,24,0,2,1100,1,0,0,116,0,0
566750000,2,2811,25,0,3,1000,0,0,0,116,2,2
566800000,0,16,26,0,0,1300,1,0,0,116,0,0
566850000,2,2826,27,0,1,1200,1,0,0,116,2,2
566900000,0,16,28,0,2,1100,1,0,0,116,0,0
566950000,2,2826,29,0,3,1000,0,0,0,116,2,2
567000000,0,16,10,0,0,1300,1,0,0,116,0,0
567050000,2,2835,11,0,1,1200,1,0,0,116,2,2
567100000,0,16,12,0,2,1100,1,0,0,116,0,0
567150000,2,2842,13,0,3,1000,0,0,0,116,2,2
567200000,0,16,14,0,0,1300,1,0,0,116,0,0
567250000,2,2842,15,0,1,1200,1,0,0,116,2,2
567300000,0,16,16,0,2,1100,1,0,0,116,0,0
567350000,2,2826,17,0,3,1000,0,0,0,116,2,2
567400000,0,16,18,0,0,1300,1,0,0,116,0,0
567450000,2,2815,19,0,1,1200,1,0,0,116,2,2
567500000,0,16,20,0,2,1100,1,0,0,116,0,0
567550000,2,2816,21,0,3,1000,0,0,0,116,2,2
567600000,0,16,22,0,0,1300,1,0,0,116,0,0
567650000,2,2829,23,0,1,1200,1,0,0,116,2,2
567700000,0,16,24,0,2,1100,1,0,0,116,0,0
567750000,2,2829,25,0,3,1000,0,0,0,116,2,2
567800000,0,16,26,0,0,1300,1,0,0,116,0,0
567850000,2,2771,27,0,1,1200,1,0,0,116,2,2
567900000,0,16,28,0,2,1100,1,0,0,116,0,0
