timestamp_us,packet_type,payload_len,rtt_ms,loss_percent,tx_queue_depth,datagram_budget,stream_window_available,quic_ready,cpu_usage,heap_free,decision_mode,pacing_level
17279076,2,2785,40,0,198,1171,1,1,99,8513951,1,2
17351676,0,16,41,0,202,1171,1,1,99,8512175,0,0
17409033,2,2765,41,0,200,1171,1,1,99,8513951,1,2
17494196,0,16,41,0,202,1171,1,1,99,8513951,0,0
17539028,2,2781,40,0,202,1171,1,1,99,8513951,1,2
17615426,0,16,40,0,206,1171,1,1,99,8512175,0,0
17669075,2,2806,41,0,204,1171,1,1,99,8513951,1,2
17754191,0,16,41,0,206,1171,1,1,99,8513951,0,0
17799086,2,2815,40,0,206,1171,1,1,99,8513951,1,2
17871451,0,16,41,0,210,1171,1,1,99,8512175,0,0
17929019,2,2743,41,0,208,1171,1,1,99,8513951,1,2
18005777,0,16,41,0,212,1171,1,1,99,8512175,0,0
18059075,2,2765,41,0,210,1171,1,1,99,8513951,1,2
18144182,0,16,41,0,212,1171,1,1,99,8513951,0,0
18189019,2,2779,40,0,212,1171,1,1,99,8513951,1,2
18274188,0,16,41,0,214,1171,1,1,99,8513951,0,0
18319032,2,2772,40,0,214,1171,1,1,99,8513951,1,2
18391457,0,16,41,0,218,1171,1,1,99,8512175,0,0
18449052,2,2792,41,0,216,1171,1,1,99,8513951,1,2
18534279,0,16,41,0,218,1171,1,1,99,8513951,0,0
18579021,2,2762,41,0,218,1171,1,1,99,8513951,1,2
18664185,0,16,41,0,220,1171,1,1,99,8513951,0,0
18709019,2,2761,40,0,220,1171,1,1,99,8513951,1,2
18794195,0,16,41,0,222,1171,1,1,99,8513951,0,0
18839020,2,2772,40,0,222,1171,1,1,99,8513951,1,2
18928226,0,16,40,0,224,1171,1,1,99,8513951,0,0
18969075,2,2767,40,0,224,1171,1,1,99,8513951,1,2
19041437,0,16,40,0,228,1171,1,1,99,8512175,0,0
19099027,2,2793,40,0,226,1171,1,1,99,8513951,1,2
19171456,0,16,40,0,230,1171,1,1,99,8512175,0,0
19229019,2,2779,40,0,228,1171,1,1,99,8513951,1,2
19318172,0,16,41,0,230,1171,1,1,99,8513951,0,0
19359076,2,2750,40,0,230,1171,1,1,99,8513951,1,2
19444199,0,16,40,0,232,1171,1,1,99,8513951,0,0
19489019,2,2758,40,0,232,1171,1,1,99,8513951,1,2
19574192,0,16,40,0,234,1171,1,1,99,8513951,0,0
19619022,2,2792,40,0,234,1171,1,1,99,8513951,1,2
19704186,0,16,40,0,236,1171,1,1,99,8513951,0,0
19749019,2,2739,40,0,236,1171,1,1,99,8513951,1,2
19838179,0,16,40,0,238,1171,1,1,99,8513951,0,0
19879081,2,2778,40,0,238,1171,1,1,99,8513951,1,2
19951453,0,16,41,0,242,1171,1,1,99,8512175,0,0
20009020,2,2779,41,0,240,1171,1,1,99,8513951,1,2
20094191,0,16,41,0,242,1171,1,1,99,8513951,0,0
20139020,2,2754,41,0,242,1171,1,1,99,8513951,1,2
20224187,0,16,41,0,244,1171,1,1,99,8513951,0,0
20273057,2,2773,40,0,244,1171,1,1,99,8513951,1,2
20354293,0,16,40,0,246,1171,1,1,99,8513951,0,0
20399020,2,2781,40,0,246,1171,1,1,99,8513951,1,2
20484189,0,16,40,0,248,1171,1,1,99,8513951,0,0
20529027,2,2785,40,0,248,1171,1,1,99,8513951,1,2
20601508,0,16,40,0,252,1171,1,1,99,8512175,0,0
20659207,2,2765,40,0,250,1171,1,1,99,8513951,1,2
20748169,0,16,41,0,252,1171,1,1,99,8513951,0,0
20789086,2,2762,40,0,252,1171,1,1,99,8513951,1,2
20874207,0,16,41,0,254,1171,1,1,99,8513951,0,0
20919020,2,2775,40,0,254,1171,1,1,99,8513951,1,2
20991424,0,16,41,0,258,1171,1,1,99,8512175,0,0
21049020,2,2790,41,0,256,1171,1,1,99,8513951,1,2
21134196,0,16,41,0,258,1171,1,1,99,8513951,0,0
21183173,2,2783,40,0,258,1171,1,1,99,8513951,1,2
21264260,0,16,40,0,260,1171,1,1,99,8513951,0,0
21308993,2,2763,40,0,260,1171,1,1,99,8513951,1,2
21394354,0,16,40,0,262,1171,1,1,99,8513951,0,0
21439020,2,2744,40,0,262,1171,1,1,99,8513951,1,2
21524193,0,16,40,0,264,1171,1,1,99,8513951,0,0
21569020,2,2783,40,0,264,1171,1,1,99,8513951,1,2
21641717,0,16,40,0,268,1171,1,1,99,8512175,0,0
21699063,2,2763,40,0,266,1171,1,1,99,8513951,1,2
21771457,0,16,41,0,270,1171,1,1,99,8512175,0,0
21829019,2,2754,40,0,268,1171,1,1,99,8513951,1,2
21914235,0,16,41,0,270,1171,1,1,99,8513951,0,0
21959020,2,2771,40,0,270,1171,1,1,99,8513951,1,2
22044158,0,16,41,0,272,1171,1,1,99,8513951,0,0
22093203,2,2782,40,0,272,1171,1,1,99,8513951,1,2
22161581,0,16,40,0,276,1171,1,1,99,8512175,0,0
22219027,2,2750,40,0,274,1171,1,1,99,8513951,1,2
22324190,0,16,43,0,276,1171,1,1,99,8513951,0,0
22369021,2,2769,42,0,276,1171,1,1,99,8513947,1,2
22454192,0,16,42,0,278,1171,1,1,99,8513947,0,0
22499020,2,2787,42,0,278,1171,1,1,99,8513947,1,2
22588161,0,16,42,0,280,1171,1,1,99,8513947,0,0
22629074,2,2805,41,0,280,1171,1,1,99,8513947,1,2
22714242,0,16,41,0,282,1171,1,1,99,8513947,0,0
22759025,2,2766,40,0,282,1171,1,1,99,8513947,1,2
22831451,0,16,41,0,286,1171,1,1,99,8512171,0,0
22889019,2,2757,41,0,284,1171,1,1,99,8513947,1,2
22974206,0,16,41,0,286,1171,1,1,99,8513947,0,0
23023148,2,2751,40,0,286,1171,1,1,99,8513947,1,2
23091521,0,16,40,0,290,1171,1,1,99,8512171,0,0
23149019,2,2789,40,0,288,1171,1,1,99,8513947,1,2
23234213,0,16,40,0,290,1171,1,1,99,8513895,0,0
23279011,2,2774,40,0,290,1171,1,1,99,8513895,1,2
23364337,0,16,40,0,292,1171,1,1,99,8513899,0,0
23413046,2,2793,40,0,292,1171,1,1,99,8513899,1,2
23494291,0,16,40,0,294,1171,1,1,99,8513959,0,0
23539021,2,2770,39,0,294,1171,1,1,99,8513959,1,2
23611448,0,16,40,0,298,1171,1,1,99,8512183,0,0
23669016,2,2787,40,0,296,1171,1,1,99,8513959,1,2
23741658,0,16,40,0,300,1171,1,1,99,8512183,0,0
23803119,2,2777,40,0,298,1171,1,1,99,8513959,1,2
23884261,0,16,40,0,300,1171,1,1,99,8513959,0,0
23929010,2,2779,40,0,300,1171,1,1,99,8513959,1,2
24014194,0,16,40,0,302,1171,1,1,99,8513959,0,0
24059052,2,2773,40,0,302,1171,1,1,99,8513959,1,2
24144178,0,16,40,0,304,1171,1,1,99,8513959,0,0
24189010,2,2779,40,0,304,1171,1,1,99,8513959,1,2
24274174,0,16,40,0,306,1171,1,1,99,8513959,0,0
24323089,2,2773,40,0,306,1171,1,1,99,8513959,1,2
24391509,0,16,40,0,310,1171,1,1,99,8512183,0,0
24449186,2,2751,39,0,308,1171,1,1,99,8513959,1,2
24534181,0,16,40,0,310,1171,1,1,99,8513959,0,0
24579011,2,2758,39,0,310,1171,1,1,99,8513959,1,2
24664181,0,16,40,0,312,1171,1,1,99,8513959,0,0
24709010,2,2796,40,0,312,1171,1,1,99,8513959,1,2
24798164,0,16,40,0,314,1171,1,1,99,8513959,0,0
24839065,2,2792,40,0,314,1171,1,1,99,8513959,1,2
24909676,0,16,40,0,319,1171,1,1,99,8512183,0,0
24969066,2,2767,40,0,316,1171,1,1,99,8513959,1,2
25054148,0,16,40,0,318,1171,1,1,99,8513959,0,0
25099012,2,2797,40,0,318,1171,1,1,99,8513959,1,2
25184233,0,16,40,0,320,1171,1,1,99,8513959,0,0
25233032,2,2771,40,0,320,1171,1,1,99,8513959,1,2
25314256,0,16,40,0,322,1171,1,1,99,8513959,0,0
25359012,2,2801,40,0,322,1171,1,1,99,8513959,1,2
25444181,0,16,40,0,324,1171,1,1,99,8513959,0,0
25489010,2,2741,40,0,324,1171,1,1,99,8513959,1,2
25574369,0,16,40,0,326,1171,1,1,99,8513959,0,0
25619076,2,2753,40,0,326,1171,1,1,99,8513959,1,2
25704181,0,16,40,0,328,1171,1,1,99,8513959,0,0
25753098,2,2767,40,0,328,1171,1,1,99,8513959,1,2
25821528,0,16,40,0,332,1171,1,1,99,8512183,0,0
25879087,2,2750,39,0,330,1171,1,1,99,8513959,1,2
25951449,0,16,40,0,334,1171,1,1,99,8512183,0,0
26008987,2,2754,40,0,332,1171,1,1,99,8513959,1,2
26094185,0,16,41,0,334,1171,1,1,99,8513959,0,0
26143091,2,2775,40,0,334,1171,1,1,99,8513959,1,2
26224237,0,16,40,0,336,1171,1,1,99,8513959,0,0
26269023,2,2775,40,0,336,1171,1,1,99,8513959,1,2
26354167,0,16,40,0,338,1171,1,1,99,8513959,0,0
26399077,2,2779,40,0,338,1171,1,1,99,8513959,1,2
26484176,0,16,40,0,340,1171,1,1,99,8513959,0,0
26529017,2,2767,40,0,340,1171,1,1,99,8513959,1,2
26614540,0,16,40,0,342,1171,1,1,99,8513959,0,0
26663091,2,2778,40,0,342,1171,1,1,99,8513959,1,2
26744261,0,16,40,0,344,1171,1,1,99,8513959,0,0
26789010,2,2757,39,0,344,1171,1,1,99,8513959,1,2
26874173,0,16,40,0,346,1171,1,1,99,8513959,0,0
26919077,2,2756,39,0,346,1171,1,1,99,8513959,1,2
26991637,0,16,40,0,350,1171,1,1,99,8512183,0,0
27048987,2,2791,40,0,348,1171,1,1,99,8513959,1,2
27138207,0,16,41,0,350,1171,1,1,99,8513959,0,0
27179128,2,2753,40,0,350,1171,1,1,0,8513959,1,2
27264173,0,16,41,0,352,1171,1,1,0,8513959,0,0
27309010,2,2765,40,0,352,1171,1,1,0,8513959,1,2
27394181,0,16,40,0,354,1171,1,1,0,8513959,0,0
27439119,2,2785,40,0,354,1171,1,1,0,8513959,1,2
27524185,0,16,41,0,356,1171,1,1,99,8513959,0,0
27569016,2,2772,40,0,356,1171,1,1,99,8513959,1,2
27658222,0,16,40,0,358,1171,1,1,99,8513959,0,0
27699127,2,2800,40,0,358,1171,1,1,99,8513959,1,2
27771436,0,16,41,0,362,1171,1,1,99,8512183,0,0
27829218,2,2786,40,0,360,1171,1,1,99,8513959,1,2
27914179,0,16,41,0,362,1171,1,1,99,8513959,0,0
27959075,2,2796,40,0,362,1171,1,1,99,8513959,1,2
28044163,0,16,41,0,364,1171,1,1,99,8513959,0,0
28093034,2,2785,40,0,364,1171,1,1,99,8513959,1,2
28174255,0,16,40,0,366,1171,1,1,99,8513959,0,0
28219080,2,2772,40,0,366,1171,1,1,99,8513959,1,2
28291434,0,16,40,0,370,1171,1,1,99,8512183,0,0
28349167,2,2776,40,0,368,1171,1,1,99,8513959,1,2
28421631,0,16,41,0,372,1171,1,1,99,8512183,0,0
28482900,2,2808,40,0,370,1171,1,1,99,8513959,1,2
28564333,0,16,40,0,372,1171,1,1,99,8513959,0,0
28609010,2,2793,40,0,372,1171,1,1,99,8513959,1,2
28694176,0,16,40,0,374,1171,1,1,99,8513959,0,0
28739077,2,2773,40,0,374,1171,1,1,99,8513959,1,2
28844177,0,16,43,0,376,1171,1,1,99,8513959,0,0
28889010,2,2806,42,0,376,1171,1,1,99,8513959,1,2
28961637,0,16,42,0,380,1171,1,1,99,8512183,0,0
29019085,2,2772,42,0,378,1171,1,1,99,8513959,1,2
29104176,0,16,42,0,380,1171,1,1,99,8513959,0,0
29149012,2,2767,41,0,380,1171,1,1,99,8513959,1,2
29234233,0,16,42,0,382,1171,1,1,99,8513959,0,0
29279089,2,2795,41,0,382,1171,1,1,99,8513959,1,2
29364531,0,16,41,0,384,1171,1,1,99,8513959,0,0
29409010,2,2787,41,0,384,1171,1,1,99,8513959,1,2
29498297,0,16,41,0,386,1171,1,1,99,8513959,0,0
29539135,2,2787,41,0,386,1171,1,1,99,8513959,1,2
29624174,0,16,41,0,388,1171,1,1,99,8513959,0,0
29669010,2,2775,40,0,388,1171,1,1,99,8513959,1,2
29754240,0,16,41,0,390,1171,1,1,99,8513959,0,0
29799075,2,2759,40,0,390,1171,1,1,99,8513959,1,2
29884192,0,16,40,0,392,1171,1,1,99,8513959,0,0
29929009,2,2779,40,0,392,1171,1,1,99,8513959,1,2
30005592,0,16,40,0,396,1171,1,1,99,8512183,0,0
30059132,2,2783,40,0,394,1171,1,1,99,8513959,1,2
30144173,0,16,41,0,396,1171,1,1,99,8513959,0,0
30189076,2,2775,40,0,396,1171,1,1,99,8513959,1,2
30274239,0,16,41,0,398,1171,1,1,99,8513959,0,0
30319050,2,2775,40,0,398,1171,1,1,99,8513959,1,2
30404524,0,16,41,0,400,1171,1,1,99,8513959,0,0
30453033,2,2765,40,0,400,1171,1,1,99,8513959,1,2
30534324,0,16,40,0,402,1171,1,1,99,8513959,0,0
30579073,2,2783,40,0,402,1171,1,1,99,8513959,1,2
30664156,0,16,40,0,404,1171,1,1,99,8513959,0,0
30708998,2,2772,40,0,404,1171,1,1,99,8513959,1,2
30781623,0,16,40,0,408,1171,1,1,99,8512183,0,0
30839084,2,2813,40,0,406,1171,1,1,99,8513959,1,2
30928172,0,16,41,0,408,1171,1,1,99,8513959,0,0
30969065,2,2816,40,0,408,1171,1,1,99,8513959,1,2
31054219,0,16,40,0,410,1171,1,1,99,8513959,0,0
31099083,2,2772,40,0,410,1171,1,1,99,8513959,1,2
31184179,0,16,40,0,412,1171,1,1,99,8513959,0,0
31229010,2,2742,40,0,412,1171,1,1,99,8513959,1,2
31314240,0,16,40,0,414,1171,1,1,99,8513959,0,0
