timestamp_us,packet_type,payload_len,rtt_ms,loss_percent,tx_queue_depth,datagram_budget,stream_window_available,quic_ready,cpu_usage,heap_free,decision_mode,pacing_level
5929087,2,2817,46,1,24,1171,1,1,100,8513991,1,2
6001085,0,16,46,1,28,1171,1,1,100,8512207,0,0
6059017,2,2810,45,1,26,1171,1,1,100,8513991,1,2
6135144,0,16,45,1,30,1171,1,1,100,8512207,0,0
6189142,2,2805,44,1,28,1171,1,1,100,8513991,1,2
6261140,0,16,45,1,32,1171,1,1,100,8512211,0,0
6319016,2,2822,44,1,30,1171,1,1,100,8513991,1,2
6391149,0,16,44,1,34,1171,1,1,100,8512211,0,0
6453137,2,2837,43,1,32,1171,1,1,100,8513991,1,2
6529807,0,16,45,1,37,1171,1,1,100,8512215,0,0
6589102,2,2808,45,1,34,1171,1,1,100,8513991,1,2
6661191,0,16,45,1,38,1171,1,1,100,8512215,0,0
6719012,2,2841,44,1,36,1171,1,1,100,8513991,1,2
6791148,0,16,45,1,40,1171,1,1,100,8512215,0,0
6849114,2,2816,44,1,38,1171,1,1,100,8513991,1,2
6921078,0,16,44,1,42,1171,1,1,100,8512215,0,0
6979013,2,2856,43,1,40,1171,1,1,100,8513991,1,2
7051147,0,16,44,1,44,1171,1,1,100,8512215,0,0
7109097,2,2846,43,1,42,1171,1,1,100,8513991,1,2
7185083,0,16,44,1,46,1171,1,1,100,8512215,0,0
7239070,2,2819,43,1,44,1171,1,1,100,8513991,1,2
7311147,0,16,44,0,48,1171,1,1,100,8512215,0,0
7369058,2,2825,43,0,46,1171,1,1,100,8513991,1,2
7441089,0,16,44,0,50,1171,1,1,100,8512211,0,0
7503096,2,2821,43,0,48,1171,1,1,100,8513991,1,2
7569788,0,16,44,0,53,1171,1,1,100,8512207,0,0
7629060,2,2853,43,0,50,1171,1,1,100,8513991,1,2
7701326,0,16,44,0,54,1171,1,1,100,8512207,0,0
7759015,2,2878,43,0,52,1171,1,1,100,8513991,1,2
7831299,0,16,44,0,56,1171,1,1,100,8512211,0,0
7889282,2,2824,43,0,54,1171,1,1,100,8513991,1,2
7961251,0,16,44,0,58,1171,1,1,100,8512207,0,0
8019015,2,2811,43,0,56,1171,1,1,100,8513991,1,2
8103874,0,16,43,0,58,1171,1,1,100,8513991,0,0
8149034,2,2814,42,0,58,1171,1,1,100,8513991,1,2
8221260,0,16,43,0,62,1171,1,1,100,8512207,0,0
8279091,2,2823,42,0,60,1171,1,1,100,8513991,1,2
8364039,0,16,42,0,62,1171,1,1,100,8513991,0,0
8409123,2,2857,42,0,62,1171,1,1,100,8513991,1,2
8481258,0,16,42,0,66,1171,1,1,100,8512215,0,0
8539013,2,2814,42,0,64,1171,1,1,100,8513991,1,2
8623858,0,16,42,0,66,1171,1,1,100,8513991,0,0
8673128,2,2866,41,0,66,1171,1,1,100,8513991,1,2
8753891,0,16,41,0,68,1171,1,1,100,8513991,0,0
8799012,2,2841,41,0,68,1171,1,1,100,8513991,1,2
8883855,0,16,41,0,70,1171,1,1,100,8513991,0,0
8929050,2,2875,41,0,70,1171,1,1,100,8513991,1,2
9013825,0,16,41,0,72,1171,1,1,100,8513991,0,0
9059012,2,2847,40,0,72,1171,1,1,100,8513991,1,2
9131317,0,16,41,0,76,1171,1,1,100,8512215,0,0
9189090,2,2841,41,0,74,1171,1,1,100,8513991,1,2
9293834,0,16,43,0,76,1171,1,1,100,8513991,0,0
9339014,2,2840,43,0,76,1171,1,1,100,8513991,1,2
9409716,0,16,43,0,81,1171,1,1,100,8512215,0,0
9469046,2,2854,42,0,78,1171,1,1,100,8513991,1,2
9554189,0,16,41,0,80,1171,1,1,100,8513991,0,0
9603080,2,2847,41,0,80,1171,1,1,100,8513991,1,2
9684278,0,16,41,0,82,1171,1,1,100,8513991,0,0
9729047,2,2882,40,0,82,1171,1,1,100,8513991,1,2
9814192,0,16,41,0,84,1171,1,1,100,8513991,0,0
9859012,2,2835,40,0,84,1171,1,1,100,8513991,1,2
9944914,0,16,40,0,86,1171,1,1,100,8513991,0,0
9989082,2,2851,40,0,86,1171,1,1,100,8513931,1,2
10065514,0,16,41,0,90,1171,1,1,100,8512155,0,0
10119106,2,2844,41,0,88,1171,1,1,100,8513983,1,2
10191666,0,16,41,0,92,1171,1,1,100,8512199,0,0
10249044,2,2815,41,0,90,1171,1,1,100,8513983,1,2
10334190,0,16,41,0,92,1171,1,1,100,8513983,0,0
10379017,2,2829,41,0,92,1171,1,1,100,8513983,1,2
10468303,0,16,41,0,94,1171,1,1,100,8513983,0,0
10509072,2,2829,40,0,94,1171,1,1,100,8513983,1,2
10581440,0,16,41,0,98,1171,1,1,100,8512199,0,0
10639014,2,2860,41,0,96,1171,1,1,100,8513983,1,2
10724185,0,16,41,0,98,1171,1,1,100,8513983,0,0
10769016,2,2852,40,0,98,1171,1,1,100,8513983,1,2
10854187,0,16,41,0,100,1171,1,1,100,8513983,0,0
10902901,2,2836,40,0,100,1171,1,1,100,8513983,1,2
10971747,0,16,40,0,104,1171,1,1,100,8512199,0,0
11029016,2,2831,40,0,102,1171,1,1,100,8513983,1,2
11114239,0,16,40,0,104,1171,1,1,100,8513983,0,0
11159013,2,2811,40,0,104,1171,1,1,100,8513983,1,2
11244185,0,16,40,0,106,1171,1,1,100,8513983,0,0
11288994,2,2845,40,0,106,1171,1,1,100,8513983,1,2
11378271,0,16,40,0,108,1171,1,1,100,8513983,0,0
11419075,2,2805,40,0,108,1171,1,1,100,8513983,1,2
11491461,0,16,40,0,112,1171,1,1,100,8512199,0,0
11549018,2,2828,40,0,110,1171,1,1,100,8513983,1,2
11634186,0,16,40,0,112,1171,1,1,100,8513983,0,0
11679205,2,2808,40,0,112,1171,1,1,100,8513983,1,2
11764185,0,16,40,0,114,1171,1,1,100,8513983,0,0
11813128,2,2836,40,0,114,1171,1,1,100,8513983,1,2
11894265,0,16,40,0,116,1171,1,1,100,8513983,0,0
11939018,2,2838,39,0,116,1171,1,1,100,8513983,1,2
12024188,0,16,39,0,118,1171,1,1,100,8513983,0,0
12069018,2,2846,39,0,118,1171,1,1,100,8513983,1,2
12154193,0,16,39,0,120,1171,1,1,100,8513983,0,0
12199073,2,2835,39,0,120,1171,1,1,100,8513983,1,2
12271458,0,16,40,0,124,1171,1,1,100,8512199,0,0
12329063,2,2835,40,0,122,1171,1,1,100,8513983,1,2
12414192,0,16,40,0,124,1171,1,1,100,8513983,0,0
12459017,2,2849,40,0,124,1171,1,1,100,8513983,1,2
12544180,0,16,40,0,126,1171,1,1,100,8513983,0,0
12589019,2,2839,40,0,126,1171,1,1,100,8513983,1,2
12674192,0,16,40,0,128,1171,1,1,100,8513983,0,0
12719019,2,2825,40,0,128,1171,1,1,100,8513983,1,2
12808255,0,16,40,0,130,1171,1,1,100,8513983,0,0
12849075,2,2847,40,0,130,1171,1,1,100,8513983,1,2
12921672,0,16,40,0,134,1171,1,1,100,8512199,0,0
12979019,2,2830,40,0,132,1171,1,1,100,8513983,1,2
13064254,0,16,40,0,134,1171,1,1,100,8513983,0,0
13109017,2,2832,40,0,134,1171,1,1,100,8513983,1,2
13194165,0,16,40,0,136,1171,1,1,100,8513983,0,0
13243103,2,2804,40,0,136,1171,1,1,100,8513983,1,2
13311509,0,16,40,0,140,1171,1,1,100,8512199,0,0
13369020,2,2801,40,0,138,1171,1,1,100,8513983,1,2
13454188,0,16,40,0,140,1171,1,1,100,8513983,0,0
13499018,2,2839,40,0,140,1171,1,1,100,8513983,1,2
13571454,0,16,40,0,144,1171,1,1,100,8512199,0,0
13633166,2,2846,40,0,142,1171,1,1,100,8513983,1,2
13714253,0,16,40,0,144,1171,1,1,100,8513983,0,0
13759018,2,2808,40,0,144,1171,1,1,100,8513983,1,2
13844423,0,16,40,0,146,1171,1,1,100,8513983,0,0
13889018,2,2840,40,0,146,1171,1,1,100,8513983,1,2
13974187,0,16,40,0,148,1171,1,1,100,8513983,0,0
14019018,2,2847,40,0,148,1171,1,1,100,8513983,1,2
14104249,0,16,40,0,150,1171,1,1,100,8513983,0,0
14153113,2,2824,40,0,150,1171,1,1,100,8513983,1,2
14234251,0,16,40,0,152,1171,1,1,100,8513983,0,0
14279020,2,2824,39,0,152,1171,1,1,100,8513983,1,2
14364616,0,16,40,0,154,1171,1,1,100,8513983,0,0
14409020,2,2840,40,0,154,1171,1,1,100,8513983,1,2
14494185,0,16,40,0,156,1171,1,1,100,8513983,0,0
14539019,2,2855,40,0,156,1171,1,1,100,8513983,1,2
14624250,0,16,40,0,158,1171,1,1,100,8513983,0,0
14673108,2,2808,40,0,158,1171,1,1,100,8513983,1,2
14754272,0,16,39,0,160,1171,1,1,100,8513983,0,0
14799017,2,2854,39,0,160,1171,1,1,100,8513983,1,2
14871458,0,16,40,0,164,1171,1,1,100,8512199,0,0
14929019,2,2821,40,0,162,1171,1,1,100,8513983,1,2
15001446,0,16,40,0,166,1171,1,1,100,8512199,0,0
15063436,2,2860,40,0,164,1171,1,1,100,8513983,1,2
15131511,0,16,40,0,168,1171,1,1,100,8512199,0,0
15189033,2,2848,39,0,166,1171,1,1,100,8513983,1,2
15274200,0,16,40,0,168,1171,1,1,100,8513983,0,0
15319018,2,2821,40,0,168,1171,1,1,100,8513983,1,2
15404252,0,16,39,0,170,1171,1,1,100,8513983,0,0
15449018,2,2834,39,0,170,1171,1,1,100,8513983,1,2
15525501,0,16,40,0,174,1171,1,1,100,8512199,0,0
15579085,2,2819,40,0,172,1171,1,1,100,8513983,1,2
15664263,0,16,40,0,174,1171,1,1,100,8513983,0,0
15709029,2,2838,40,0,174,1171,1,1,100,8513983,1,2
15814200,0,16,43,0,176,1171,1,1,100,8513983,0,0
15859028,2,2844,42,0,176,1171,1,1,100,8513983,1,2
15944249,0,16,42,0,178,1171,1,1,100,8513983,0,0
15993117,2,2832,41,0,178,1171,1,1,100,8513983,1,2
16061512,0,16,41,0,182,1171,1,1,100,8512199,0,0
16119020,2,2826,41,0,180,1171,1,1,100,8513983,1,2
16204232,0,16,41,0,182,1171,1,1,100,8513983,0,0
16249018,2,2866,40,0,182,1171,1,1,100,8513983,1,2
16334239,0,16,41,0,184,1171,1,1,100,8513983,0,0
16379020,2,2833,40,0,184,1171,1,1,100,8513983,1,2
16455459,0,16,40,0,188,1171,1,1,100,8512199,0,0
16509075,2,2849,40,0,186,1171,1,1,100,8513983,1,2
16594192,0,16,40,0,188,1171,1,1,100,8513983,0,0
16639017,2,2835,40,0,188,1171,1,1,100,8513983,1,2
16711454,0,16,40,0,192,1171,1,1,100,8512199,0,0
16769017,2,2833,40,0,190,1171,1,1,100,8513983,1,2
16858208,0,16,41,0,192,1171,1,1,100,8513983,0,0
16899076,2,2845,40,0,192,1171,1,1,100,8513983,1,2
16984252,0,16,40,0,194,1171,1,1,100,8513983,0,0
17029062,2,2849,40,0,194,1171,1,1,100,8513983,1,2
17114177,0,16,40,0,196,1171,1,1,100,8513983,0,0
17159524,2,2845,40,0,196,1171,1,1,100,8513983,1,2
17244183,0,16,40,0,198,1171,1,1,100,8513983,0,0
17289018,2,2844,40,0,198,1171,1,1,100,8513983,1,2
17378200,0,16,40,0,200,1171,1,1,100,8513983,0,0
17419137,2,2804,40,0,200,1171,1,1,100,8513983,1,2
17504364,0,16,40,0,202,1171,1,1,100,8513983,0,0
17549019,2,2832,40,0,202,1171,1,1,100,8513983,1,2
17634544,0,16,40,0,204,1171,1,1,100,8513983,0,0
17679019,2,2820,40,0,204,1171,1,1,100,8513983,1,2
17764191,0,16,40,0,206,1171,1,1,100,8513983,0,0
17809018,2,2835,39,0,206,1171,1,1,100,8513983,1,2
17885537,0,16,40,0,210,1171,1,1,100,8512199,0,0
17939078,2,2819,40,0,208,1171,1,1,100,8513983,1,2
18011460,0,16,40,0,212,1171,1,1,100,8512199,0,0
18069018,2,2856,40,0,210,1171,1,1,100,8513983,1,2
18141641,0,16,40,0,214,1171,1,1,100,8512199,0,0
18203142,2,2847,40,0,212,1171,1,1,100,8513983,1,2
18281657,0,16,41,0,216,1171,1,1,100,8512199,0,0
18338999,2,2844,41,0,214,1171,1,1,100,8513983,1,2
18424180,0,16,41,0,216,1171,1,1,100,8513983,0,0
18469018,2,2849,41,0,216,1171,1,1,100,8513983,1,2
18554544,0,16,41,0,218,1171,1,1,100,8513983,0,0
18599021,2,2836,41,0,218,1171,1,1,100,8513983,1,2
18688202,0,16,41,0,220,1171,1,1,100,8513983,0,0
18729076,2,2822,40,0,220,1171,1,1,100,8513983,1,2
18814189,0,16,41,0,222,1171,1,1,100,8513983,0,0
18859019,2,2857,40,0,222,1171,1,1,100,8513983,1,2
18931454,0,16,41,0,226,1171,1,1,100,8512199,0,0
18989018,2,2832,40,0,224,1171,1,1,100,8513983,1,2
19074247,0,16,41,0,226,1171,1,1,100,8513983,0,0
19123163,2,2791,40,0,226,1171,1,1,100,8513983,1,2
19204226,0,16,40,0,228,1171,1,1,100,8513983,0,0
19249019,2,2817,40,0,228,1171,1,1,100,8513983,1,2
19321699,0,16,40,0,232,1171,1,1,100,8512199,0,0
19379027,2,2822,40,0,230,1171,1,1,100,8513983,1,2
19464197,0,16,40,0,232,1171,1,1,100,8513983,0,0
19509019,2,2862,40,0,232,1171,1,1,100,8513983,1,2
19585698,0,16,40,0,236,1171,1,1,100,8512199,0,0
19639076,2,2852,40,0,234,1171,1,1,100,8513983,1,2
19711452,0,16,41,0,238,1171,1,1,100,8512199,0,0
19769225,2,2853,41,0,236,1171,1,1,100,8513983,1,2
19841705,0,16,41,0,240,1171,1,1,100,8512199,0,0
19902981,2,2811,40,0,238,1171,1,1,100,8513983,1,2
19984267,0,16,40,0,240,1171,1,1,100,8513983,0,0
20029018,2,2833,40,0,240,1171,1,1,100,8513983,1,2
20114183,0,16,40,0,242,1171,1,1,100,8513983,0,0
20158998,2,2850,39,0,242,1171,1,1,100,8513983,1,2
20244183,0,16,40,0,244,1171,1,1,100,8513983,0,0
20289019,2,2830,40,0,244,1171,1,1,100,8513983,1,2
20361701,0,16,40,0,248,1171,1,1,100,8512199,0,0
20415533,2,2818,40,0,246,1171,1,1,100,8513899,1,2
20475480,0,16,40,0,252,1171,1,1,100,8513899,0,0
20515511,2,2834,40,0,252,1171,1,1,100,8513899,1,2
20575478,0,16,40,0,258,0,0,1,100,8511103,0,0
20615384,2,2881,40,0,258,0,0,1,100,8511055,1,2
20672101,0,16,40,1,260,0,0,1,100,8505723,0,0
20705322,2,2803,40,1,260,0,0,1,100,8505671,1,2
20755319,0,16,40,1,266,0,0,1,100,8499823,0,0
20795331,2,2838,40,1,266,0,0,1,100,8499771,1,2
20845319,0,16,40,1,272,0,0,1,100,8493851,0,0
20885310,2,2865,40,1,272,0,0,1,100,8493803,1,2
20945371,0,16,40,1,276,0,0,1,100,8488815,0,0
20985355,2,2860,40,1,276,0,0,1,100,8488767,1,2
21035336,0,16,40,1,282,0,0,1,100,8482799,0,0
21075324,2,2848,40,1,282,0,0,1,100,8482747,1,2
21125334,0,16,40,1,288,0,0,1,100,8476803,0,0
21165366,2,2856,40,1,288,0,0,1,100,8476751,1,2
21221676,0,16,40,1,292,0,0,1,100,8472263,0,0
21255302,2,2847,40,1,292,0,0,1,100,8472215,1,2
21305337,0,16,40,1,298,0,0,1,100,8466279,0,0
21345582,2,2799,40,1,298,0,0,1,100,8466219,1,2
21395331,0,16,40,1,304,0,0,1,100,8460379,0,0
21435340,2,2874,40,1,304,0,0,1,100,8460331,1,2
21485318,0,16,40,1,310,0,0,1,100,8454339,0,0
21525472,2,2850,40,1,310,0,0,1,100,8454291,1,2
21581860,0,16,40,1,315,0,0,1,100,8449111,0,0
21615496,2,2846,40,1,315,0,0,1,100,8449063,1,2
21665324,0,16,40,1,321,0,0,1,100,8443127,0,0
21705320,2,2830,40,1,321,0,0,1,100,8443079,1,2
21795406,0,16,40,1,327,0,0,1,100,8437175,0,0
21835346,2,2825,40,1,327,0,0,1,100,8437115,1,2
21885324,0,16,40,1,333,0,0,1,100,8431219,0,0
21925341,2,2812,40,1,333,0,0,1,100,8431171,1,2
21975329,0,16,40,1,339,0,0,1,100,8425299,0,0
22022164,2,2833,40,2,338,0,0,1,100,8425023,1,2
22075311,0,16,40,2,344,0,0,1,100,8419111,0,0
22115310,2,2848,40,2,344,0,0,1,100,8419063,1,2
22165299,0,16,40,2,350,0,0,1,100,8413119,0,0
22205295,2,2870,40,2,350,0,0,1,100,8413071,1,2
